q_A^-1,intensity,sigma,intensity_fit
4.311128458582235562e-02,2.051864624023437500e+00,7.810058212161018198e-02,1.894599283272349055e+00
4.387613058015331358e-02,1.942535400390625000e+00,7.785598214060449052e-02,1.981100237187068958e+00
4.465454586152050459e-02,1.840797424316406250e+00,7.780696987125816644e-02,1.931117858535740917e+00
4.544677116538175382e-02,1.746147155761718750e+00,7.792944274710938979e-02,1.786260377039573521e+00
4.625305149813135897e-02,1.657913208007812500e+00,7.834441843801398520e-02,1.648397103304085398e+00
4.707363621287134064e-02,1.575660705566406250e+00,7.880562891340631149e-02,1.461389094858764448e+00
4.790877908652738798e-02,1.498817443847656250e+00,7.936035021058611416e-02,1.518737356607411382e+00
4.875873839833294587e-02,1.426887512207031250e+00,7.995894332210437550e-02,1.494897263186648395e+00
4.962377700970524441e-02,1.359382629394531250e+00,8.045832001580460746e-02,1.398213887301442249e+00
5.050416244553912470e-02,1.295814514160156250e+00,8.095461631274494807e-02,1.282968231670789994e+00
5.140016697694234360e-02,1.235832214355468750e+00,8.116638576242245218e-02,1.159425656251298786e+00
5.231206770543948142e-02,1.178878784179687500e+00,8.128379705736255012e-02,1.188580728985230373e+00
5.324014664866900948e-02,1.124641418457031250e+00,8.121337064957730167e-02,1.172413398219438685e+00
5.418469082760118960e-02,1.072761535644531250e+00,8.097817360010890753e-02,1.102393052925144667e+00
5.514599235530336097e-02,1.022979736328125000e+00,8.050571814658183389e-02,1.008077880621701894e+00
5.612434852727950924e-02,9.750976562500000000e-01,7.988734896959984177e-02,9.270659444695894535e-01
5.712006191341329614e-02,9.288253784179687500e-01,7.921601480731736700e-02,9.314870418101498517e-01
5.813344045154151402e-02,8.840103149414062500e-01,7.834441843801398520e-02,9.151201701267739352e-01
5.916479754268844093e-02,8.405609130859375000e-01,7.753684859874690471e-02,8.576666553445287944e-01
6.021445214798896300e-02,7.984085083007812500e-01,7.652163290687395703e-02,7.826492392656621000e-01
6.128272888733177215e-02,7.574462890625000000e-01,7.569461865264101585e-02,7.283345779875004533e-01
6.236995813975267089e-02,7.177429199218750000e-01,7.498575711114244258e-02,7.160730323932875674e-01
6.347647614560830709e-02,6.792831420898437500e-01,7.416733416424814429e-02,6.994382970552849299e-01
6.460262511056358292e-02,6.420440673828125000e-01,7.354754056157317144e-02,6.496907535805331868e-01
6.574875331142288060e-02,6.062698364257812500e-01,7.289631877547469996e-02,5.930839138728689619e-01
6.691521520383963972e-02,5.719375610351562500e-01,7.250277809871322199e-02,5.559484829070420187e-01
6.810237153193672566e-02,5.390777587890625000e-01,7.208063315330442977e-02,5.361822005523529944e-01
6.931058943987097876e-02,5.078506469726562500e-01,7.184208655370906416e-02,5.240553774742695570e-01
7.054024258537801295e-02,4.783630371093750000e-01,7.160274523368499733e-02,4.838555731419980077e-01
7.179171125533045927e-02,4.505538940429687500e-01,7.136260119705120641e-02,4.445340120920109883e-01
7.306538248334727703e-02,4.245223999023437500e-01,7.130912602940892020e-02,4.194617826526543247e-01
7.436165016948875772e-02,4.003448486328125000e-01,7.109482313750506433e-02,3.986797654305364036e-01
7.568091520207553824e-02,3.780212402343750000e-01,7.098742908354002679e-02,3.929104088533187378e-01
7.702358558166907954e-02,3.573989868164062500e-01,7.090677679949744516e-02,3.634115540523532029e-01
7.839007654725076157e-02,3.386230468750000000e-01,7.074519639169857266e-02,3.395145739679127361e-01
7.978081070464078384e-02,3.215637207031250000e-01,7.063727078134814097e-02,3.234245989784565456e-01
8.119621815719411939e-02,3.060607910156250000e-01,7.055621823511110113e-02,3.047462507656402142e-01
8.263673663881643261e-02,2.921371459960937500e-01,7.050213143664080251e-02,3.042796135318043826e-01
8.410281164933861020e-02,2.795181274414062500e-01,7.033962150534807389e-02,2.833414873797345246e-01
8.559489659229392589e-02,2.680969238281250000e-01,7.028536802908820491e-02,2.702484061338594201e-01
8.711345291513943045e-02,2.577972412109375000e-01,7.014955076589050875e-02,2.602517782531432178e-01
8.865895025196418588e-02,2.484817504882812500e-01,7.004070733219182332e-02,2.432856526231047811e-01
9.023186656873073697e-02,2.399368286132812500e-01,6.998622213737858144e-02,2.453748965617903732e-01
9.183268831109187014e-02,2.319793701171875000e-01,6.993169449206311505e-02,2.299505539714496449e-01
9.346191055483081545e-02,2.245330810546875000e-01,6.993169449206311505e-02,2.225398270278434731e-01
9.512003715897038303e-02,2.174148559570312500e-01,6.987712429686843141e-02,2.159336446161506662e-01
9.680758092159756634e-02,2.106056213378906250e-01,6.982251145202920950e-02,2.005956126283413854e-01
9.852506373845401622e-02,2.039451599121093750e-01,6.993169449206311505e-02,2.024587201445631479e-01
1.002730167643385711e-01,1.973762512207031250e-01,6.990441471942687723e-02,1.908933508657175149e-01
1.020519805773749122e-01,1.908645629882812500e-01,6.993169449206311505e-02,1.856768996365846247e-01
1.038625053461919162e-01,1.843490600585937500e-01,6.982251145202920950e-02,1.811205024745958791e-01
1.057051510000710515e-01,1.778526306152343750e-01,6.995896362723560968e-02,1.682055557550620750e-01
1.075804874021124291e-01,1.713752746582031250e-01,6.984982321190494337e-02,1.692250698892680538e-01
1.094890945254718834e-01,1.649665832519531250e-01,6.990441471942687723e-02,1.609305977897745876e-01
1.114315626327264525e-01,1.586151123046875000e-01,6.995896362723560968e-02,1.564615446118384212e-01
1.134084924584201071e-01,1.524047851562500000e-01,6.974051199748876328e-02,1.537032130390390827e-01
1.154204953948500256e-01,1.463813781738281250e-01,6.979518900470951803e-02,1.438763351554422643e-01
1.174681936811470123e-01,1.406364440917968750e-01,6.971315741240136088e-02,1.440286989257699157e-01
1.195522205957118556e-01,1.351585388183593750e-01,6.974051199748876328e-02,1.382242149668875819e-01
1.216732206520654697e-01,1.300735473632812500e-01,6.984982321190494337e-02,1.341710899164778592e-01
1.238318497981726884e-01,1.253833770751953125e-01,6.987712429686843141e-02,1.325517334436695505e-01
1.260287756193039232e-01,1.211509704589843750e-01,6.984982321190494337e-02,1.253618460452747552e-01
1.282646775444941656e-01,1.173820495605468750e-01,7.001347003490203391e-02,1.247231504008106395e-01
1.305402470566659201e-01,1.141014099121093750e-01,7.004070733219182332e-02,1.205033996190464640e-01
1.328561879064800999e-01,1.112823486328125000e-01,7.012235574615718892e-02,1.167913209183249479e-01
1.352132163299794299e-01,1.089229583740234375e-01,7.014955076589050875e-02,1.156214938590541530e-01
1.376120612700953150e-01,1.069850921630859375e-01,7.028536802908820491e-02,1.103619246103188234e-01
1.400534646020821228e-01,1.054477691650390625e-01,7.020390920160714254e-02,1.095679337556422772e-01
1.425381813629533201e-01,1.042079925537109375e-01,7.020390920160714254e-02,1.066452334965346388e-01
1.450669799849858554e-01,1.032238006591796875e-01,7.012235574615718892e-02,1.037127926203801898e-01
1.476406425333686989e-01,1.024332046508789062e-01,7.014955076589050875e-02,1.028071979720155404e-01
1.502599649480674537e-01,1.017446517944335938e-01,7.014955076589050875e-02,9.904219593351165640e-02
1.529257572899786477e-01,1.011095046997070312e-01,7.031250000000000000e-02,9.848578076301320317e-02
1.556388439914530852e-01,1.004381179809570312e-01,7.028536802908820491e-02,9.669482882117182154e-02
1.584000641112615904e-01,9.967517852783203125e-02,7.031250000000000000e-02,9.460548545036275014e-02
1.612102715940864905e-01,9.877777099609375000e-02,7.052918002057730062e-02,9.368809878936909530e-02
1.640703355346144476e-01,9.770345687866210938e-02,7.066426763720914939e-02,9.106805062108208615e-02
1.669811404463162618e-01,9.643602371215820312e-02,7.079909750153069725e-02,9.056767192805900701e-02
1.699435865349950281e-01,9.494972229003906250e-02,7.090677679949744516e-02,8.950507124618503618e-02
1.729585899771859392e-01,9.323644638061523438e-02,7.104114640419223470e-02,8.801024551442414301e-02
1.760270832034975530e-01,9.130907058715820312e-02,7.109482313750506433e-02,8.699679151626799056e-02
1.791500151869771795e-01,8.923637866973876953e-02,7.114845937533978426e-02,8.517507592322084986e-02
1.823283517365950623e-01,8.700883388519287109e-02,7.112164631262939130e-02,8.468259298180053074e-02
1.855630757959326194e-01,8.470436930656433105e-02,7.114845937533978426e-02,8.403262203503292227e-02
1.888551877471716101e-01,8.235347270965576172e-02,7.106798983851661533e-02,8.300331777127548105e-02
1.922057057204763220e-01,8.002519607543945312e-02,7.101429282303844959e-02,8.193991425784982741e-02
1.956156659088629512e-01,7.778930664062500000e-02,7.109482313750506433e-02,8.065676446134907585e-02
1.990861228886577072e-01,7.568573951721191406e-02,7.122883800316590075e-02,8.022890819810440943e-02
2.026181499456374546e-01,7.376480102539062500e-02,7.133586862402216400e-02,7.968961502879685910e-02
2.062128394069585313e-01,7.209825515747070312e-02,7.154944954693047421e-02,7.897015328204512463e-02
2.098713029789742723e-01,7.070350646972656250e-02,7.168261446680690430e-02,7.796772524327812148e-02
2.135946720910437135e-01,6.960010528564453125e-02,7.194820490778852662e-02,7.707720279525939744e-02
2.173840982454432746e-01,6.880569458007812500e-02,7.210708961708879594e-02,7.683739861386114367e-02
2.212407533734825904e-01,6.830644607543945312e-02,7.226562500000000000e-02,7.623302447153688932e-02
2.251658301979418686e-01,6.811332702636718750e-02,7.223922659729269113e-02,7.567677989388631177e-02
2.291605426019361069e-01,6.818866729736328125e-02,7.231839289677194360e-02,7.481800735381732848e-02
2.332261260043253515e-01,6.849098205566406250e-02,7.226562500000000000e-02,7.414233482961310462e-02
2.373638377417855716e-01,6.897258758544921875e-02,7.221281854428183988e-02,7.400226440214437151e-02
2.415749574576553094e-01,6.958389282226562500e-02,7.215997344496549726e-02,7.335203223342734447e-02
2.458607874976845853e-01,7.028961181640625000e-02,7.226562500000000000e-02,7.286637950191658664e-02
2.502226533128010799e-01,7.100677490234375000e-02,7.245014449606018703e-02,7.212703694448126257e-02
2.546619038690257075e-01,7.169151306152343750e-02,7.255537351955745895e-02,7.160618906629584446e-02
2.591799120646568477e-01,7.229042053222656250e-02,7.289631877547469996e-02,7.141598231356163784e-02
2.637780751548583491e-01,7.276535034179687500e-02,7.328774624724108955e-02,7.083575347878137696e-02
2.684578151837806459e-01,7.308387756347656250e-02,7.367709419476568822e-02,7.034531102599309027e-02
2.732205794243451891e-01,7.321357727050781250e-02,7.406439541350992584e-02,6.967400617784992589e-02
2.780678408258351331e-01,7.314014434814453125e-02,7.421875000000000000e-02,6.926260362866434872e-02
2.830010984694232290e-01,7.287883758544921875e-02,7.442405813772519363e-02,6.893805034119301900e-02
2.880218780317835847e-01,7.242965698242187500e-02,7.452650011069887614e-02,6.848154463201085174e-02
2.931317322569287342e-01,7.182025909423828125e-02,7.452650011069887614e-02,6.798906176565938653e-02
2.983322414364148467e-01,7.107639312744140625e-02,7.439842560445668329e-02,6.738760744432240046e-02
3.036250138980702284e-01,7.023429870605468750e-02,7.442405813772519363e-02,6.696566425181317561e-02
3.090116865033906146e-01,6.934356689453125000e-02,7.455208860934497972e-02,6.654129619311034693e-02
3.144939251537626768e-01,6.844711303710937500e-02,7.478199109014314894e-02,6.614823867391715628e-02
3.200734253056647383e-01,6.757831573486328125e-02,7.523968861038368705e-02,6.565963425472970405e-02
3.257519124950103429e-01,6.678771972656250000e-02,7.587079921701184171e-02,6.516594628998641225e-02
3.315311428707947705e-01,6.610298156738281250e-02,7.657146790590882435e-02,6.468045530279013799e-02
3.374129037382053165e-01,6.555080413818359375e-02,7.721639609676092530e-02,6.422689947111755171e-02
3.433990141113725802e-01,6.512737274169921875e-02,7.778245215523389711e-02,6.384485368170042530e-02
3.494913252759222488e-01,6.485271453857421875e-02,7.810058212161018198e-02,6.337357282861419416e-02
3.556917213615130025e-01,6.471347808837890625e-02,7.824697509378956972e-02,6.293658366024050543e-02
3.620021199245267440e-01,6.468009948730468750e-02,7.827134730278859087e-02,6.244093816468802849e-02
3.684244725410999455e-01,6.472396850585937500e-02,7.814941024899435540e-02,6.198115365645637947e-02
3.749607654106759114e-01,6.480789184570312500e-02,7.822259529101870112e-02,6.161123776568024762e-02
3.816130199702614245e-01,6.487560272216796875e-02,7.846605244765884890e-02,6.116316400549216825e-02
3.883832935195862812e-01,6.490039825439453125e-02,7.916784452934079452e-02,6.072960646621482217e-02
3.952736798573482369e-01,6.482219696044921875e-02,8.022090928872206705e-02,6.026543228756895548e-02
4.022863099287516397e-01,6.460762023925781250e-02,8.156489460086367715e-02,5.981722076346731448e-02
4.094233524845281025e-01,6.422138214111328125e-02,8.291009873746532644e-02,5.945029603032347260e-02
4.166870147516534839e-01,6.365394592285156250e-02,8.402978423554278986e-02,5.902490446417716502e-02
4.240795431159637419e-01,6.288719177246093750e-02,8.470800172734938016e-02,5.860258760216878471e-02
4.316032238168773238e-01,6.194114685058593750e-02,8.491041062220373858e-02,5.817588870520461891e-02
4.392603836544490825e-01,6.082344055175781250e-02,8.470800172734938016e-02,5.776317784391403476e-02
4.470533907089614400e-01,5.957317352294921875e-02,8.457279333832408430e-02,5.739092794830423505e-02
4.549846550732867256e-01,5.823802947998046875e-02,8.502265179562076836e-02,5.698956019219264535e-02
4.630566295982424529e-01,5.685043334960937500e-02,8.651263511855508681e-02,5.660926357917778901e-02
4.712718106511651905e-01,5.545616149902343750e-02,8.922596703515953132e-02,5.623580708455026833e-02
4.796327388879498832e-01,5.407619476318359375e-02,9.274773492643567652e-02,5.586046338005792172e-02
4.881420000387779456e-01,5.273056030273437500e-02,9.604133479018943376e-02,5.550605130652071922e-02
4.968022257077936987e-01,5.140495300292968750e-02,9.810444027245593390e-02,5.514521815960210516e-02
5.056160941869596304e-01,5.004119873046875000e-02,9.827926269850878471e-02,5.480956964793069763e-02
5.145863312843560466e-01,4.856300354003906250e-02,9.706854406085295428e-02,5.448322565837145082e-02
5.237157111671758569e-01,4.685306549072265625e-02,9.667475524034829792e-02,5.415772917595990804e-02
5.330070572196692336e-01,4.476737976074218750e-02,1.009030574460116347e-01,5.385406490052940809e-02
5.424632429163182001e-01,4.213523864746093750e-02,1.120283624976561448e-01,5.355612959907993242e-02
5.520871927104927801e-01,3.880596160888671875e-02,1.275526708379351171e-01,5.326700746823249261e-02
5.618818829388820824e-01,3.465080261230468750e-02,1.391798574321864712e-01,5.299182691035017601e-02
5.718503427419633356e-01,2.963018417358398438e-02,1.366070972659821081e-01,5.272882501034122094e-02
5.819956550008054119e-01,2.385091781616210938e-02,1.208098991733758953e-01,5.249085700517393260e-02
5.923209572904940545e-01,1.763296127319335938e-02,1.656360550555796007e-01,5.225789286603494538e-02
6.028294428504650249e-01,1.161956787109375000e-02,3.707029191911968002e-01,5.203611519897195781e-02
6.135243615720610277e-01,6.882190704345703125e-03,7.556271849443699784e-01,5.183065518090097801e-02
6.244090210036009614e-01,5.075454711914062500e-03,1.367499964293875214e+00,5.163294222902904684e-02
6.354867873732854555e-01,8.584976196289062500e-03,2.281166388664675360e+00,5.146942989715910105e-02
6.467610866302501149e-01,2.073717117309570312e-02,3.593009540735239149e+00,5.130147785096723229e-02
6.582354055040829932e-01,4.599332809448242188e-02,5.422907046723403290e+00,5.114841216805018909e-02
6.699132925831473573e-01,9.020280838012695312e-02,7.915953942055508286e+00,5.101496293257601344e-02
6.817983594120253787e-01,1.608772277832031250e-01,1.124692679920865324e+01,5.088758873540913386e-02
6.938942816084432419e-01,2.674579620361328125e-01,1.562334744678985921e+01,5.078737663967188704e-02
7.062047999999999659e-01,4.216589927673339844e-01,2.128975862537337704e+01,5.069359164466868267e-02
