sample_key,sample_name,condition_code,side_pressure_mpa,axial_pressure_mpa,thickness_um,thickness_mm,n_points,neg_count,poisson_valid_count,q_min,q_max,i_min,i_max,alpha,C,D,score,R_hs,eta,background,powerlaw_amp,porosity_pct,partial_porosity_pct,pore_vol_mm3,partial_pore_vol_mm3,porosity_ratio_vs_global_0_0.1,pore_vol_ratio_vs_global_0_0.1,porosity_ratio_vs_side_group_baseline,pore_vol_ratio_vs_side_group_baseline,output_dir,source_file
0_2,TH6-2,02,0.0,2.0,750.9,0.7509,450,9,441,0.0002628799999999999,0.7062048,-0.20032930374145508,2284625.8026206642,1e-06,322.70381975883686,645.4076395176737,-2408.585704722621,4152.85010305038,0.08421052631578947,0.04550006089483037,4.856530842807332e-14,12.259223443637879,9.482384752098731,0.9205450883827684,0.7120322710350937,nan,nan,1.0,1.0,D:\OneDrive\0 paper\c Zhang Tao poroelasticity\Data\PSD_parallel_20260306_160522b\job_03_0_2\01_0_2_TH6-2,D:\OneDrive\0 paper\c Zhang Tao poroelasticity\Data\0_2拼接后_IQ_Normed_OnlyCell_TH6-2_6_10.5A_12.75m_处理后.dat
