sample_key,sample_name,condition_code,side_pressure_mpa,axial_pressure_mpa,thickness_um,thickness_mm,n_points,neg_count,poisson_valid_count,q_min,q_max,i_min,i_max,alpha,C,D,score,R_hs,eta,background,powerlaw_amp,porosity_pct,partial_porosity_pct,pore_vol_mm3,partial_pore_vol_mm3,porosity_ratio_vs_global_0_0.1,pore_vol_ratio_vs_global_0_0.1,porosity_ratio_vs_side_group_baseline,pore_vol_ratio_vs_side_group_baseline,output_dir,source_file
1.1_3,TH6-3-1.1,03-1.1,1.1,3.0,740.6,0.7406,450,0,450,0.0002628799999999999,0.7062048,0.017317771911621094,2007917.8747320967,1e-06,235.36160024414804,470.7232004882961,-2396.8342413972523,4152.850103050385,0.07581766917293234,0.0567759218295942,1.8606860913968088e-14,11.410731787687133,8.315214178752694,0.8450787961961091,0.6158247620784246,nan,nan,1.0,1.0,D:\OneDrive\0 paper\c Zhang Tao poroelasticity\Data\PSD_parallel_20260306_160522b\job_07_1.1_3\01_1.1_3_TH6-3-1.1,D:\OneDrive\0 paper\c Zhang Tao poroelasticity\Data\1.1_3拼接后_IQ_Normed_OnlyCell_TH6-3_1.1_6_10.5A_12.75m_处理后.dat
