# Q(1/A)  I_MAP  dI_MAP
8.845760005721163381e-04 1.362680478761023376e+06 3.236112855972566103e+04
9.002694417956557055e-04 1.320754375668264925e+06 3.120009969092789470e+04
9.162413035249268025e-04 1.278902755776515231e+06 3.007421180878657469e+04
9.324965252742715592e-04 1.237199763929923531e+06 2.898300611357484013e+04
9.490401341909520316e-04 1.195717477918206714e+06 2.792595101673931276e+04
9.658772466098665020e-04 1.154525675183616579e+06 2.690244744616053504e+04
9.830130696358385742e-04 1.113691613015085459e+06 2.591183457097892096e+04
1.000452902753992636e-03 1.073279823372628540e+06 2.495339591148438194e+04
1.018202139468684601e-03 1.033351923389592208e+06 2.402636579103170152e+04
1.036266268971518766e-03 9.939664424969190732e+05 2.312993607933556632e+04
1.054650877838957633e-03 9.551786670021004975e+05 2.226326316867187052e+04
1.073361651760039708e-03 9.170405028381999582e+05 2.142547511633898830e+04
1.092404377294763302e-03 8.796003570750840008e+05 2.061567888109882915e+04
1.111784943663651120e-03 8.429030386566966772e+05 1.983296757449923825e+04
1.131509344569075690e-03 8.069896786974007264e+05 1.907642764441017425e+04
1.151583680048893577e-03 7.718976705358270556e+05 1.834514590471198971e+04
1.172014158362963670e-03 7.376606296097952873e+05 1.763821632482498535e+04
1.192807097913132618e-03 7.043083730799369514e+05 1.695474649342510747e+04
1.213968929197288072e-03 6.718669189951978624e+05 1.629386367397091817e+04
1.235506196798082101e-03 6.403585046610962600e+05 1.565472037437568542e+04
1.257425561406921551e-03 6.098016237413156778e+05 1.503649936100819468e+04
1.279733801883888846e-03 5.802110814998522401e+05 1.443841805544915405e+04
1.302437817354185458e-03 5.515980674699749798e+05 1.385973226148452522e+04
1.325544629341784963e-03 5.239702447242848575e+05 1.329973918326651255e+04
1.349061383940937994e-03 4.973318548144381493e+05 1.275777970554428975e+04
1.372995354026188691e-03 4.716838373516909778e+05 1.223323992007870947e+04
1.397353941501620856e-03 4.470239631127975881e+05 1.172555189440667891e+04
1.422144679589987118e-03 4.233469794767424464e+05 1.123419369183895105e+04
1.447375235162464682e-03 4.006447669320479035e+05 1.075868866211726890e+04
1.473053411109742162e-03 3.789065053375177085e+05 1.029860403458509973e+04
1.499187148755160015e-03 3.581188485760539770e+05 9.853548853296999368e+03
1.525784530310684119e-03 3.382661062088049948e+05 9.423171305252162711e+03
1.552853781376427409e-03 3.193304307165071368e+05 9.007155498035044729e+03
1.580403273484533603e-03 3.012920089078061283e+05 8.605217752634238423e+03
1.608441526688189974e-03 2.841292560788094997e+05 8.217102480973409911e+03
1.636977212196565187e-03 2.678190115243457258e+05 7.842577724628577926e+03
1.666019155056495992e-03 2.523367340298518538e+05 7.481430434888348827e+03
1.695576336881754334e-03 2.376566960122548044e+05 7.133461578572621875e+03
1.725657898630738197e-03 2.237521750297471881e+05 6.798481157597839228e+03
1.756273143433425979e-03 2.105956414379552007e+05 6.476303234206548041e+03
1.787431539468507758e-03 1.981589410438090563e+05 6.166741055488324491e+03
1.819142722891536066e-03 1.864134716832265258e+05 5.869602374850350316e+03
1.851416500815041824e-03 1.753303527368567884e+05 5.584685068361030972e+03
1.884262854341524004e-03 1.648805866903662682e+05 5.311773145850643232e+03
1.917691941650225256e-03 1.550352119431234896e+05 5.050633254904858404e+03
1.951714101138703325e-03 1.457654461731389165e+05 4.801011772320105592e+03
1.986339854620105747e-03 1.370428196710012853e+05 4.562632573675961794e+03
2.021579910577188648e-03 1.288392981641590595e+05 4.335195557612068114e+03
2.057445167474067794e-03 1.211273947625607252e+05 4.118375990826363704e+03
2.093946717126699344e-03 1.138802707651667297e+05 3.911824718773738823e+03
2.131095848133192101e-03 1.070718251746669412e+05 3.715169261241692311e+03
2.168904049364943701e-03 1.006767728738784790e+05 3.528015786284314800e+03
2.207383013519737241e-03 9.467071151841431856e+04 3.349951920399460960e+03
2.246544640737869070e-03 8.903017730034701526e+04 3.180550320066967288e+03
2.286401042282424495e-03 8.373268982417322695e+04 3.019372895117697226e+03
2.326964544284845001e-03 7.875678643265552819e+04 2.865975542668234993e+03
2.368247691556956639e-03 7.408204638719744980e+04 2.719913225066020004e+03
2.410263251470628337e-03 6.968910539141856134e+04 2.580745207173395102e+03
2.453024217906239323e-03 6.555966100050974637e+04 2.448040259924668135e+03
2.496543815271229805e-03 6.167646952138608322e+04 2.321381639262090175e+03
2.540835502589913666e-03 5.802333505039353622e+04 2.200371663708273900e+03
2.585912977665867640e-03 5.458509133748384193e+04 2.084635737464271642e+03
2.631790181318170718e-03 5.134757718824036419e+04 1.973825693939602161e+03
2.678481301692784387e-03 4.829760614131204784e+04 1.867622374761334640e+03
2.726000778650423343e-03 4.542293116380088031e+04 1.765737393099400151e+03
2.774363308232286659e-03 4.271220511351525784e+04 1.667914072098986480e+03
2.823583847205000767e-03 4.015493770452961326e+04 1.573927580734278081e+03
2.873677617686211036e-03 3.774144970653206110e+04 1.483584320009463454e+03
2.924660111852222730e-03 3.546282507698982954e+04 1.396720637001737032e+03
2.976547096729158064e-03 3.331086170651763678e+04 1.313200960543208794e+03
3.029354619069133791e-03 3.127802141089737415e+04 1.232915461996627982e+03
3.083099010312928198e-03 2.935737978244572878e+04 1.155777349090284815e+03
3.137796891640710472e-03 2.754257644154131413e+04 1.081719902776544359e+03
3.193465179112360292e-03 2.582776620896160603e+04 1.010693355881851176e+03
3.250121088898979237e-03 2.420757164739072323e+04 9.426617093861909780e+02
3.307782142607233744e-03 2.267703737792372704e+04 8.775995700304825959e+02
3.366466172698157240e-03 2.123158651480078697e+04 8.154890800250149141e+02
3.426191328002056377e-03 1.986697951622307301e+04 7.563169978806929521e+02
3.486976079331312057e-03 1.857927567899227142e+04 7.000719781054683608e+02
3.548839225192700671e-03 1.736479746431112289e+04 6.467420827014566385e+02
3.611799897601099089e-03 1.622009777921438217e+04 5.963125499968812164e+02
3.675877567996325892e-03 1.514193029236793518e+04 5.487638320813186965e+02
3.741092053264940751e-03 1.412722281250357628e+04 5.040699078275094394e+02
3.807463521868875884e-03 1.317305371436476707e+04 4.621968642167632311e+02
3.875012500082818633e-03 1.227663135069608688e+04 4.231017425636466101e+02
3.943759878342231219e-03 1.143527636343240738e+04 3.867316349899289776e+02
4.013726917704013054e-03 1.064640676516294479e+04 3.530230170140284258e+02
4.084935256421760169e-03 9.907525625526905060e+03 3.219013123062749173e+02
4.157406916637682200e-03 9.216211195290088654e+03 2.932806785386889032e+02
4.231164311193260329e-03 8.570109274208545685e+03 2.670640269744021111e+02
4.306230250560711369e-03 7.966927591741085052e+03 2.431432910932607001e+02
4.382627949897448076e-03 7.404431995272636414e+03 2.213999782796571765e+02
4.460381036225673744e-03 6.880444209277629852e+03 2.017060518672240619e+02
4.539513555739347998e-03 6.392840944170951843e+03 1.839251871190759573e+02
4.620049981240807561e-03 5.939554122686386108e+03 1.679144464590550854e+02
4.702015219709324879e-03 5.518571995735168457e+03 1.535263847389257137e+02
4.785434620003895315e-03 5.127940960407257080e+03 1.406115500973603218e+02
4.870333980702753508e-03 4.765767847537994385e+03 1.290212897542063217e+02
4.956739558081899207e-03 4.430222528219223022e+03 1.186106965231716117e+02
5.044678074235219023e-03 4.119540637969970703e+03 1.092414957049293491e+02
5.134176725338668312e-03 3.832026296734809875e+03 1.007846397693311076e+02
5.225263190061041514e-03 3.566054657459259033e+03 9.312240488417572237e+01
5.317965638123972084e-03 3.320074212670326233e+03 8.614984018462639881e+01
5.412312739013808334e-03 3.092608724832534790e+03 7.977549453338195917e+01
5.508333670848032312e-03 2.882258729338645935e+03 7.392143677376181188e+01
5.606058129399006836e-03 2.687702552080154419e+03 6.852265547172503091e+01
5.705516337277777641e-03 2.507696799278259277e+03 6.352596710201535757e+01
5.806739053280818123e-03 2.341076295852661133e+03 5.888859368776110159e+01
5.909757581902620564e-03 2.186753489732742310e+03 5.457655389437255167e+01
6.014603783017019589e-03 2.043717299699783325e+03 5.056301098766923729e+01
6.121310081730308751e-03 1.911031458616256714e+03 4.682666889074084082e+01
6.229909478409132242e-03 1.787832377672195435e+03 4.335030970479294155e+01
6.340435558886282907e-03 1.673326563596725464e+03 4.011951021566774500e+01
6.452922504847585436e-03 1.566787650823593140e+03 3.712157812307300020e+01
6.567405104403065304e-03 1.467553113222122192e+03 3.434470711121549158e+01
6.683918762845597952e-03 1.375020689249038696e+03 3.177736211681245493e+01
6.802499513600528472e-03 1.288644617319107056e+03 2.940787280284117955e+01
6.923184029369445006e-03 1.207931705474853516e+03 2.722422292281674316e+01
7.046009633471732314e-03 1.132437323570251465e+03 2.521400998936211124e+01
7.171014311387324640e-03 1.061761394500732422e+03 2.336452890141190153e+01
7.298236722504217525e-03 9.955443644523620605e+02 2.166296731716638746e+01
7.427716212074391040e-03 9.334632921218872070e+02 2.009664682535489177e+01
7.559492823381881027e-03 8.752280659675598145e+02 1.865329717785756003e+01
7.693607310126696769e-03 8.205777730941772461e+02 1.732130323991110998e+01
7.830101149028469154e-03 7.692772727012634277e+02 1.608992530781708652e+01
7.969016552653683874e-03 7.211140055656433105e+02 1.494944075236909242e+01
8.110396482470460036e-03 6.758950395584106445e+02 1.389123712313036485e+01
8.254284662134995024e-03 6.334444012641906738e+02 1.290781849342782373e+01
8.400725591013685420e-03 5.936006469726562500e+02 1.199275863231796713e+01
8.549764557945174065e-03 5.562147531509399414e+02 1.114060787932590557e+01
8.701447655246524748e-03 5.211482195854187012e+02 1.034675116665080807e+01
8.855821792967876957e-03 4.882715120315551758e+02 9.607270396434923754e+00
9.012934713400030246e-03 4.574626488685607910e+02 8.918779307092046693e+00
9.172835005839421671e-03 4.286061401367187500e+02 8.278286846417698186e+00
9.335572121614958002e-03 4.015920896530151367e+02 7.683057788643957053e+00
9.501196389381580745e-03 3.763154449462890625e+02 7.130526357004066895e+00
9.669759030685025694e-03 3.526755294799804688e+02 6.618200591629489260e+00
9.841312175802793827e-03 3.305756282806396484e+02 6.143634087991317827e+00
1.001590887986618383e-02 3.099227476119995117e+02 5.704386699585521470e+00
1.019360313926825738e-02 2.906274785995483398e+02 5.298042641283422505e+00
1.037444990836298292e-02 2.726039333343505859e+02 4.922214072521879480e+00
1.055850511646059219e-02 2.557697439193725586e+02 4.574576086197299496e+00
1.074582568512450452e-02 2.400460968017578125e+02 4.252901321123827572e+00
1.093646954577506998e-02 2.253578138351440430e+02 3.955081983022809666e+00
1.113049565760565116e-02 2.116333999633789062e+02 3.679164970861255046e+00
1.132796402581655142e-02 1.988051872253417969e+02 3.423361259527311518e+00
1.152893572017243441e-02 1.868092918395996094e+02 3.186057568467626222e+00
1.173347289388896805e-02 1.755857601165771484e+02 2.965804073928627105e+00
1.194163880285455982e-02 1.650784749984741211e+02 2.761307789658464795e+00
1.215349782519309536e-02 1.552352066040039062e+02 2.571416461250005447e+00
1.236911548117373104e-02 1.460075578689575195e+02 2.395089562001756267e+00
1.258855845347394038e-02 1.373507890701293945e+02 2.231381845719429879e+00
1.281189460780202474e-02 1.292238035202026367e+02 2.079419643426212438e+00
1.303919301388548752e-02 1.215889415740966797e+02 1.938383823741967493e+00
1.327052396683181881e-02 1.144117794036865234e+02 1.807505071904623284e+00
1.350595900886817843e-02 1.076609716415405273e+02 1.686056013776469076e+00
1.374557095146680674e-02 1.013079967498779297e+02 1.573321898682847442e+00
1.398943389786295836e-02 9.532698440551757812e+01 1.468640911839816487e+00
1.423762326597232709e-02 8.969438171386718750e+01 1.371388634599753020e+00
1.449021581171507089e-02 8.438879394531250000e+01 1.280977545822092223e+00
1.474728965275358059e-02 7.939075469970703125e+01 1.196859318802300232e+00
1.500892429265147411e-02 7.468242645263671875e+01 1.118552487802315865e+00
1.527520064546111778e-02 7.024747276306152344e+01 1.045607981523376973e+00
1.554620106074739751e-02 6.607078933715820312e+01 9.776283246271464389e-01
1.582200934905544226e-02 6.213841629028320312e+01 9.142627985671023527e-01
1.610271080783016659e-02 5.843725013732910156e+01 8.551989264828516735e-01
1.638839224779563980e-02 5.495496749877929688e+01 8.001402731940877588e-01
1.667914201980251476e-02 5.167999839782714844e+01 7.488572633871787287e-01
1.697505004215169727e-02 4.860122489929199219e+01 7.010793810860396214e-01
1.727620782840279950e-02 4.570810127258300781e+01 6.566132039931904529e-01
1.758270851567595924e-02 4.299045944213867188e+01 6.152157735283181328e-01
1.789464689345575052e-02 4.043850326538085938e+01 5.767046001210509587e-01
1.821211943290607788e-02 3.804286956787109375e+01 5.408781131648620066e-01
1.853522431670525869e-02 3.579442977905273438e+01 5.075419952606138319e-01
1.886406146941029330e-02 3.368445587158203125e+01 4.765584976778657333e-01
1.919873258835989166e-02 3.170453262329101562e+01 4.477174301016176305e-01
1.953934117512577326e-02 2.984656715393066406e+01 4.208791777060995054e-01
1.988599256752190611e-02 2.810286140441894531e+01 3.959355807841212216e-01
2.023879397218167342e-02 2.646604919433593750e+01 3.726990361313041178e-01
2.059785449771293214e-02 2.492912101745605469e+01 3.510304133180182640e-01
2.096328518844138566e-02 2.348549270629882812e+01 3.309379979635063695e-01
2.133519905875250547e-02 2.212895584106445312e+01 3.122068937920013387e-01
2.171371112804276401e-02 2.085369491577148438e+01 2.947795600337171917e-01
2.209893845629094800e-02 1.965427780151367188e+01 2.785652020216160540e-01
2.249100018026054665e-02 1.852567100524902344e+01 2.634620113893320070e-01
2.289001755034435551e-02 1.746324157714843750e+01 2.493812533481303551e-01
2.329611396806288703e-02 1.646265983581542969e+01 2.362554769537100197e-01
2.370941502422790198e-02 1.551999664306640625e+01 2.240907735822416647e-01
2.413004853778307271e-02 1.463161087036132812e+01 2.127830863713164600e-01
2.455814459533374114e-02 1.379417037963867188e+01 2.022592729062440420e-01
2.499383559137794211e-02 1.300464248657226562e+01 1.924794530430456174e-01
2.543725626925121344e-02 1.226020431518554688e+01 1.833754520007636613e-01
2.588854376279775202e-02 1.155826568603515625e+01 1.750527438652865753e-01
2.634783763878096111e-02 1.089640998840332031e+01 1.673544362250930784e-01
2.681527994004637844e-02 1.027244377136230469e+01 1.602395934060052429e-01
2.729101522945025227e-02 9.684238433837890625e+00 1.536403159320088863e-01
2.777519063456760501e-02 9.129894256591796875e+00 1.477161750092893522e-01
2.826795589319353735e-02 8.607534408569335938e+00 1.422030597599015234e-01
2.876946339965144941e-02 8.115383148193359375e+00 1.371644520787456134e-01
2.927986825192328488e-02 7.651824951171875000e+00 1.324961766105205441e-01
2.979932829961547472e-02 7.215225219726562500e+00 1.281940553236088909e-01
3.032800419277615483e-02 6.804080963134765625e+00 1.242500697544447058e-01
3.086605943157845824e-02 6.416864395141601562e+00 1.206202941925352407e-01
3.141366041688492539e-02 6.052206039428710938e+00 1.172363179567103009e-01
3.197097650170950545e-02 5.708778381347656250e+00 1.141534312203316970e-01
3.253818004359197713e-02 5.385280609130859375e+00 1.112424286398292356e-01
3.311544645790212571e-02 5.080493927001953125e+00 1.087453977115238613e-01
3.370295427208910150e-02 4.793260574340820312e+00 1.063332624126265558e-01
3.430088518089351862e-02 4.522512435913085938e+00 1.041402147403771988e-01
3.490942410253914524e-02 4.267198562622070312e+00 1.022736520436409863e-01
3.552875923592109519e-02 4.026426315307617188e+00 1.005622317332500043e-01
3.615908211880919376e-02 3.799282073974609375e+00 9.901399887216075224e-02
3.680058768708330957e-02 3.584997177124023438e+00 9.755854487298575017e-02
3.745347433502023426e-02 3.382812500000000000e+00 9.627935581145498356e-02
3.811794397664951262e-02 3.192077636718750000e+00 9.510335018703008902e-02
3.879420210819820025e-02 3.012203216552734375e+00 9.397352909155787248e-02
3.948245787164349901e-02 2.842605590820312500e+00 9.293263479195561227e-02
4.018292411939242137e-02 2.682754516601562500e+00 9.200441963526466427e-02
4.089581748010965440e-02 2.532253265380859375e+00 9.123414620411454679e-02
4.162135842571251798e-02 2.390605926513671875e+00 9.049947529846168182e-02
4.235977133955526330e-02 2.257457733154296875e+00 8.982251787161654732e-02
4.311128458582235562e-02 2.132419586181640625e+00 8.937547803630899179e-02
4.387613058015331358e-02 2.015041351318359375e+00 8.920458786460340461e-02
4.465454586152050459e-02 1.905075073242187500e+00 8.911901989492057585e-02
4.544677116538175382e-02 1.802051544189453125e+00 8.920458786460340461e-02
4.625305149813135897e-02 1.705680847167968750e+00 8.952473934660812316e-02
4.707363621287134064e-02 1.615539550781250000e+00 8.990741630065550438e-02
4.790877908652738798e-02 1.531280517578125000e+00 9.028847133848609541e-02
4.875873839833294587e-02 1.452522277832031250e+00 9.079405702476139872e-02
4.962377700970524441e-02 1.378879547119140625e+00 9.119232445256837682e-02
5.050416244553912470e-02 1.309955596923828125e+00 9.156803257602376400e-02
5.140016697694234360e-02 1.245368957519531250e+00 9.177609472242757860e-02
5.231206770543948142e-02 1.184719085693359375e+00 9.187994911202403137e-02
5.324014664866900948e-02 1.127677917480468750e+00 9.181765057455593126e-02
5.418469082760118960e-02 1.073879241943359375e+00 9.158886006010433234e-02
5.514599235530336097e-02 1.022960662841796875e+00 9.123414620411454679e-02
5.612434852727950924e-02 9.746208190917968750e-01 9.068895911128047049e-02
5.712006191341329614e-02 9.285697937011718750e-01 8.994983546616761028e-02
5.813344045154151402e-02 8.845691680908203125e-01 8.920458786460340461e-02
5.916479754268844093e-02 8.424015045166015625e-01 8.838834764831844659e-02
6.021445214798896300e-02 8.018608093261718750e-01 8.769509500251425338e-02
6.128272888733177215e-02 7.627887725830078125e-01 8.686467171069174598e-02
6.236995813975267089e-02 7.251052856445312500e-01 8.609272203333667717e-02
6.347647614560830709e-02 6.886901855468750000e-01 8.551476280855326018e-02
6.460262511056358292e-02 6.535453796386718750e-01 8.493287072327694587e-02
6.574875331142288060e-02 6.196250915527343750e-01 8.436957447834053658e-02
6.691521520383963972e-02 5.869426727294921875e-01 8.391621507398763780e-02
6.810237153193672566e-02 5.554885864257812500e-01 8.362021339299861855e-02
6.931058943987097876e-02 5.253658294677734375e-01 8.330026606303173042e-02
7.054024258537801295e-02 4.965877532958984375e-01 8.311688605841098532e-02
7.179171125533045927e-02 4.692039489746093750e-01 8.288709052313650294e-02
7.306538248334727703e-02 4.432811737060546875e-01 8.281802752778980037e-02
7.436165016948875772e-02 4.188480377197265625e-01 8.263357734885226624e-02
7.568091520207553824e-02 3.959579467773437500e-01 8.254119769185717936e-02
7.702358558166907954e-02 3.746337890625000000e-01 8.240243402237885928e-02
7.839007654725076157e-02 3.548469543457031250e-01 8.233296448577340221e-02
7.978081070464078384e-02 3.365917205810546875e-01 8.228661887867537439e-02
8.119621815719411939e-02 3.198490142822265625e-01 8.217064049985402241e-02
8.263673663881643261e-02 3.045501708984375000e-01 8.207773980254177981e-02
8.410281164933861020e-02 2.906265258789062500e-01 8.193819126329308922e-02
8.559489659229392589e-02 2.779960632324218750e-01 8.191491006058894409e-02
8.711345291513943045e-02 2.665042877197265625e-01 8.170508071621832014e-02
8.865895025196418588e-02 2.560825347900390625e-01 8.172842169104561905e-02
9.023186656873073697e-02 2.465858459472656250e-01 8.161165006162569846e-02
9.183268831109187014e-02 2.378902435302734375e-01 8.168173307158782537e-02
9.346191055483081545e-02 2.298583984375000000e-01 8.151811232308284194e-02
9.512003715897038303e-02 2.223739624023437500e-01 8.158827568048993006e-02
9.680758092159756634e-02 2.153167724609375000e-01 8.158827568048993006e-02
9.852506373845401622e-02 2.085838317871093750e-01 8.158827568048993006e-02
1.002730167643385711e-01 2.020759582519531250e-01 8.154150681698477121e-02
1.020519805773749122e-01 1.957130432128906250e-01 8.158827568048993006e-02
1.038625053461919162e-01 1.894397735595703125e-01 8.163501775002486582e-02
1.057051510000710515e-01 1.832408905029296875e-01 8.161165006162569846e-02
1.075804874021124291e-01 1.770610809326171875e-01 8.158827568048993006e-02
1.094890945254718834e-01 1.709289550781250000e-01 8.151811232308284194e-02
1.114315626327264525e-01 1.648178100585937500e-01 8.154150681698477121e-02
1.134084924584201071e-01 1.587886810302734375e-01 8.149471111337916462e-02
1.154204953948500256e-01 1.528587341308593750e-01 8.147130318208675726e-02
1.174681936811470123e-01 1.470813751220703125e-01 8.149471111337916462e-02
1.195522205957118556e-01 1.415004730224609375e-01 8.149471111337916462e-02
1.216732206520654697e-01 1.361675262451171875e-01 8.151811232308284194e-02
1.238318497981726884e-01 1.311550140380859375e-01 8.158827568048993006e-02
1.260287756193039232e-01 1.264724731445312500e-01 8.161165006162569846e-02
1.282646775444941656e-01 1.221981048583984375e-01 8.165837875143309998e-02
1.305402470566659201e-01 1.183338165283203125e-01 8.177508365413406477e-02
1.328561879064800999e-01 1.149063110351562500e-01 8.189162223920558314e-02
1.352132163299794299e-01 1.119098663330078125e-01 8.203125000000000000e-02
1.376120612700953150e-01 1.093559265136718750e-01 8.196146585295814579e-02
1.400534646020821228e-01 1.072139739990234375e-01 8.205449819375001952e-02
1.425381813629533201e-01 1.054420471191406250e-01 8.196146585295814579e-02
1.450669799849858554e-01 1.040000915527343750e-01 8.200799521569146489e-02
1.476406425333686989e-01 1.028404235839843750e-01 8.193819126329308922e-02
1.502599649480674537e-01 1.019039154052734375e-01 8.200799521569146489e-02
1.529257572899786477e-01 1.011161804199218750e-01 8.198473383521623359e-02
1.556388439914530852e-01 1.004161834716796875e-01 8.212420328761187160e-02
1.584000641112615904e-01 9.974765777587890625e-02 8.221705148378588568e-02
1.612102715940864905e-01 9.903240203857421875e-02 8.235612750901567802e-02
1.640703355346144476e-01 9.824085235595703125e-02 8.256430229628222706e-02
1.669811404463162618e-01 9.731388092041015625e-02 8.261049211936172254e-02
1.699435865349950281e-01 9.622478485107421875e-02 8.281802752778980037e-02
1.729585899771859392e-01 9.495735168457031250e-02 8.291009873746532644e-02
1.760270832034975530e-01 9.348487854003906250e-02 8.297908510253125536e-02
1.791500151869771795e-01 9.183311462402343750e-02 8.307097780522162966e-02
1.823283517365950623e-01 9.000587463378906250e-02 8.300206781592101013e-02
1.855630757959326194e-01 8.803367614746093750e-02 8.297908510253125536e-02
1.888551877471716101e-01 8.595371246337890625e-02 8.293310056860213331e-02
1.922057057204763220e-01 8.380413055419921875e-02 8.297908510253125536e-02
1.956156659088629512e-01 8.164310455322265625e-02 8.297908510253125536e-02
1.990861228886577072e-01 7.953262329101562500e-02 8.307097780522162966e-02
2.026181499456374546e-01 7.750892639160156250e-02 8.334604802090574138e-02
2.062128394069585313e-01 7.563018798828125000e-02 8.346039304383397195e-02
2.098713029789742723e-01 7.395076751708984375e-02 8.375695954059206305e-02
2.135946720910437135e-01 7.249355316162109375e-02 8.400708268596315809e-02
2.173840982454432746e-01 7.129859924316406250e-02 8.418852368067307468e-02
2.212407533734825904e-01 7.038021087646484375e-02 8.432434822235508609e-02
2.251658301979418686e-01 6.974983215332031250e-02 8.448253419485221571e-02
2.291605426019361069e-01 6.940507888793945312e-02 8.448253419485221571e-02
2.332261260043253515e-01 6.931781768798828125e-02 8.441477650380589670e-02
