# Q(1/A)  I_MAP  dI_MAP
9.658772466098665020e-04 1.127749573435325176e+06 2.618760122849164327e+04
9.830130696358385742e-04 1.088092157459723763e+06 2.522459922244800691e+04
1.000452902753992636e-03 1.048832925042532384e+06 2.429264080406054563e+04
1.018202139468684601e-03 1.010031835959849879e+06 2.339101110476856775e+04
1.036266268971518766e-03 9.717458970144847408e+05 2.251895453851026468e+04
1.054650877838957633e-03 9.340290107843084261e+05 2.167568116328999895e+04
1.073361651760039708e-03 8.969318417349401861e+05 2.086037320079500569e+04
1.092404377294763302e-03 8.605017002682546154e+05 2.007219165199515919e+04
1.111784943663651120e-03 8.247824451566347852e+05 1.931028294199995798e+04
1.131509344569075690e-03 7.898144046873804182e+05 1.857378552199053593e+04
1.151583680048893577e-03 7.556343167143967003e+05 1.786183635371052515e+04
1.172014158362963670e-03 7.222752876852676272e+05 1.717357719982997878e+04
1.192807097913132618e-03 6.897667705829441547e+05 1.650816064371946050e+04
1.213968929197288072e-03 6.581345615928843617e+05 1.586475576386026660e+04
1.235506196798082101e-03 6.274008151805642992e+05 1.524255339121202815e+04
1.257425561406921551e-03 5.975840771411992610e+05 1.464077088353190084e+04
1.279733801883888846e-03 5.686993350642286241e+05 1.405865635745124382e+04
1.302437817354185458e-03 5.407580855422336608e+05 1.349549232695397041e+04
1.325544629341784963e-03 5.137684173450749367e+05 1.295059870661710920e+04
1.349061383940937994e-03 4.877351096811778843e+05 1.242333514817131436e+04
1.372995354026188691e-03 4.626597445737626404e+05 1.191310268995096158e+04
1.397353941501620856e-03 4.385408322975393385e+05 1.141934470982576568e+04
1.422144679589987118e-03 4.153739487462379038e+05 1.094154718355421755e+04
1.447375235162464682e-03 3.931518835374265909e+05 1.047923826121883576e+04
1.473053411109742162e-03 3.718647976071089506e+05 1.003198718540025038e+04
1.499187148755160015e-03 3.515003890055567026e+05 9.599402583213850448e+03
1.525784530310684119e-03 3.320440655717812479e+05 9.181130175215801501e+03
1.552853781376427409e-03 3.134791231473535299e+05 8.776849950728012118e+03
1.580403273484533603e-03 2.957869279798157513e+05 8.386272866850838909e+03
1.608441526688189974e-03 2.789471019705869257e+05 8.009137135900899921e+03
1.636977212196565187e-03 2.629377094356827438e+05 7.645204169818996888e+03
1.666019155056495992e-03 2.477354440745748580e+05 7.294254257273599251e+03
1.695576336881754334e-03 2.333158148784525692e+05 6.956082051570042495e+03
1.725657898630738197e-03 2.196533297548927367e+05 6.630491953886118608e+03
1.756273143433425979e-03 2.067216757031530142e+05 6.317293476891553837e+03
1.787431539468507758e-03 1.944938944392316043e+05 6.016296680503786774e+03
1.819142722891536066e-03 1.829425524416565895e+05 5.727307770472128141e+03
1.851416500815041824e-03 1.720399044711291790e+05 5.450124954790224365e+03
1.884262854341524004e-03 1.617580497029200196e+05 5.184534652429338166e+03
1.917691941650225256e-03 1.520690797008946538e+05 4.930308147933401415e+03
1.951714101138703325e-03 1.429452175638228655e+05 4.687198782962332189e+03
1.986339854620105747e-03 1.343589476661831141e+05 4.454939768305468533e+03
2.021579910577188648e-03 1.262831355250179768e+05 4.233242693469030201e+03
2.057445167474067794e-03 1.186911374216601253e+05 4.021796793734401945e+03
2.093946717126699344e-03 1.115568995127677917e+05 3.820269019530951937e+03
2.131095848133192101e-03 1.048550462655872107e+05 3.628304930317465278e+03
2.168904049364943701e-03 9.856095815157145262e+04 3.445530406424143621e+03
2.207383013519737241e-03 9.265083863160759211e+04 3.271554144641986113e+03
2.246544640737869070e-03 8.710177055443823338e+04 3.105970872522609625e+03
2.286401042282424495e-03 8.189176218113303185e+04 2.948365180724202673e+03
2.326964544284845001e-03 7.699978312945365906e+04 2.798315848137500780e+03
2.368247691556956639e-03 7.240579060672223568e+04 2.655400508054704915e+03
2.410263251470628337e-03 6.809074637088179588e+04 2.519200485266816941e+03
2.453024217906239323e-03 6.403662491750717163e+04 2.389305627821724102e+03
2.496543815271229805e-03 6.022641344876587391e+04 2.265318955060171447e+03
2.540835502589913666e-03 5.664410421997308731e+04 2.146860958630704772e+03
2.585912977665867640e-03 5.327467990295588970e+04 2.033573407332283523e+03
2.631790181318170718e-03 5.010409262691438198e+04 1.925122539926144327e+03
2.678481301692784387e-03 4.711923738500475883e+04 1.821201558339025951e+03
2.726000778650423343e-03 4.430792049883306026e+04 1.721532370294837392e+03
2.774363308232286659e-03 4.165882384610176086e+04 1.625866563973515667e+03
2.823583847205000767e-03 3.916146554169058800e+04 1.533985632647607645e+03
2.873677617686211036e-03 3.680615776023268700e+04 1.445700491508552886e+03
2.924660111852222730e-03 3.458396236556768417e+04 1.360850356047652667e+03
2.976547096729158064e-03 3.248664498722553253e+04 1.279301063456287466e+03
3.029354619069133791e-03 3.050662815338373184e+04 1.200942936099849703e+03
3.083099010312928198e-03 2.863694405630230904e+04 1.125688283207420682e+03
3.137796891640710472e-03 2.687118748632073402e+04 1.053468644496134630e+03
3.193465179112360292e-03 2.520346941590309143e+04 9.842318692813206553e+02
3.250121088898979237e-03 2.362837168890237808e+04 9.179391229884901122e+02
3.307782142607233744e-03 2.214090319734811783e+04 8.545619000223732655e+02
3.366466172698157240e-03 2.073645789706707001e+04 7.940791113426928405e+02
3.426191328002056377e-03 1.941077494758367538e+04 7.364743058331810062e+02
3.486976079331312057e-03 1.815990121895074844e+04 6.817330717216977973e+02
3.548839225192700671e-03 1.698015635323524475e+04 6.298406511537617689e+02
3.611799897601099089e-03 1.586810052126646042e+04 5.807797940182338152e+02
3.675877567996325892e-03 1.482050496351718903e+04 5.345288633255920558e+02
3.741092053264940751e-03 1.383432536131143570e+04 4.910601988985268349e+02
3.807463521868875884e-03 1.290667804378271103e+04 4.503387400408221310e+02
3.875012500082818633e-03 1.203481899577379227e+04 4.123208942885909210e+02
3.943759878342231219e-03 1.121612558448314667e+04 3.769536506331341457e+02
4.013726917704013054e-03 1.044808091807365417e+04 3.441739181739849869e+02
4.084935256421760169e-03 9.728260695755481720e+03 3.139080896653098876e+02
4.157406916637682200e-03 9.054322388529777527e+03 2.860718208713062722e+02
4.231164311193260329e-03 8.423996592640876770e+03 2.605700382232022889e+02
4.306230250560711369e-03 7.835080354452133179e+03 2.372971902348986646e+02
4.382627949897448076e-03 7.285432271242141724e+03 2.161377773446168931e+02
4.460381036225673744e-03 6.772969171166419983e+03 1.969672003032492000e+02
4.539513555739347998e-03 6.295664133787155151e+03 1.796529764941171265e+02
4.620049981240807561e-03 5.851545685768127441e+03 1.640563563535334595e+02
4.702015219709324879e-03 5.438697936892509460e+03 1.500343560356354828e+02
4.785434620003895315e-03 5.055261463165283203e+03 1.374421650440454528e+02
4.870333980702753508e-03 4.699434755802154541e+03 1.261358430433972870e+02
4.956739558081899207e-03 4.369476066231727600e+03 1.159751480216717852e+02
5.044678074235219023e-03 4.063705464363098145e+03 1.068263014821466754e+02
5.134176725338668312e-03 3.780506988406181335e+03 9.856446812224324106e+01
5.225263190061041514e-03 3.518330741167068481e+03 9.107576393814385085e+01
5.317965638123972084e-03 3.275694825172424316e+03 8.425863426631892139e+01
5.412312739013808334e-03 3.051187013864517212e+03 7.802454977788715951e+01
5.508333670848032312e-03 2.843466107368469238e+03 7.229802090058453246e+01
5.606058129399006836e-03 2.651262866973876953e+03 6.701602172022604975e+01
5.705516337277777641e-03 2.473380536317825317e+03 6.212694207270249791e+01
5.806739053280818123e-03 2.308694895982742310e+03 5.758922172872340894e+01
5.909757581902620564e-03 2.156153823137283325e+03 5.336980554108898644e+01
6.014603783017019589e-03 2.014776403427124023e+03 4.944255169354379120e+01
6.121310081730308751e-03 1.883651558876037598e+03 4.578669167944688212e+01
6.229909478409132242e-03 1.761936272144317627e+03 4.238541574666430023e+01
6.340435558886282907e-03 1.648853358030319214e+03 3.922463548732823568e+01
6.452922504847585436e-03 1.543688929796218872e+03 3.629195107583257141e+01
6.567405104403065304e-03 1.445789503097534180e+03 3.357583222653743604e+01
6.683918762845597952e-03 1.354558885574340820e+03 3.106501842705146288e+01
6.802499513600528472e-03 1.269454802989959717e+03 2.874811992302951680e+01
6.923184029369445006e-03 1.189985429286956787e+03 2.661341125734244173e+01
7.046009633471732314e-03 1.115705756187438965e+03 2.464877751474079659e+01
7.171014311387324640e-03 1.046213963031768799e+03 2.284180464073724437e+01
7.298236722504217525e-03 9.811477718353271484e+02 2.117995370256444687e+01
7.427716212074391040e-03 9.201808648109436035e+02 1.965080226978510325e+01
7.559492823381881027e-03 8.630193519592285156e+02 1.824230659004890853e+01
7.693607310126696769e-03 8.093984556198120117e+02 1.694304338231994933e+01
7.830101149028469154e-03 7.590792818069458008e+02 1.574242824625931192e+01
7.969016552653683874e-03 7.118458023071289062e+02 1.463086589323710029e+01
8.110396482470460036e-03 6.675020747184753418e+02 1.359983096859176399e+01
8.254284662134995024e-03 6.258696751594543457e+02 1.264188713496730898e+01
8.400725591013685420e-03 5.867853651046752930e+02 1.175065399947097511e+01
8.549764557945174065e-03 5.500989952087402344e+02 1.092069998820688603e+01
8.701447655246524748e-03 5.156716861724853516e+02 1.014742818486979203e+01
8.855821792967876957e-03 4.833742055892944336e+02 9.426931160107837826e+00
9.012934713400030246e-03 4.530855998992919922e+02 8.755841076687326918e+00
9.172835005839421671e-03 4.246920099258422852e+02 8.131181214354642250e+00
9.335572121614958002e-03 3.980857839584350586e+02 7.550257838816975209e+00
9.501196389381580745e-03 3.731646289825439453e+02 7.010545960849943192e+00
9.669759030685025694e-03 3.498310518264770508e+02 6.509616780289044335e+00
9.841312175802793827e-03 3.279918594360351562e+02 6.045098884221790314e+00
1.001590887986618383e-02 3.075578851699829102e+02 5.614641273025005930e+00
1.019360313926825738e-02 2.884437007904052734e+02 5.215925171695671381e+00
1.037444990836298292e-02 2.705675077438354492e+02 4.846674473129625405e+00
1.055850511646059219e-02 2.538510255813598633e+02 4.504676931569288278e+00
1.074582568512450452e-02 2.382195062637329102e+02 4.187817006424334743e+00
1.093646954577506998e-02 2.236016979217529297e+02 3.894105633557304103e+00
1.113049565760565116e-02 2.099298810958862305e+02 3.621699441994673752e+00
1.132796402581655142e-02 1.971398897171020508e+02 3.368911337306580656e+00
1.152893572017243441e-02 1.851711282730102539e+02 3.134217972021502430e+00
1.173347289388896805e-02 1.739666357040405273e+02 2.916254359576011534e+00
1.194163880285455982e-02 1.634729795455932617e+02 2.713816408586203099e+00
1.215349782519309536e-02 1.536402568817138672e+02 2.525794661463002022e+00
1.236911548117373104e-02 1.444220914840698242e+02 2.351221813984101239e+00
1.258855845347394038e-02 1.357754869461059570e+02 2.189189149731192607e+00
1.281189460780202474e-02 1.276607074737548828e+02 2.038865120056548186e+00
1.303919301388548752e-02 1.200411853790283203e+02 1.899465023818281306e+00
1.327052396683181881e-02 1.128833179473876953e+02 1.770230658205860230e+00
1.350595900886817843e-02 1.061562929153442383e+02 1.650435696499942484e+00
1.374557095146680674e-02 9.983195304870605469e+01 1.539388399425924314e+00
1.398943389786295836e-02 9.388446617126464844e+01 1.436427504125904475e+00
1.423762326597232709e-02 8.829024887084960938e+01 1.340918107435949747e+00
1.449021581171507089e-02 8.302771949768066406e+01 1.252257787618184626e+00
1.474728965275358059e-02 7.807700347900390625e+01 1.169910462694755182e+00
1.500892429265147411e-02 7.341983222961425781e+01 1.093357560734471878e+00
1.527520064546111778e-02 6.903937911987304688e+01 1.022158223604365146e+00
1.554620106074739751e-02 6.491991996765136719e+01 9.558945737031653289e-01
1.582200934905544226e-02 6.104686355590820312e+01 8.941985598585612260e-01
1.610271080783016659e-02 5.740652847290039062e+01 8.367425482434938111e-01
1.638839224779563980e-02 5.398596382141113281e+01 7.832372187093028515e-01
1.667914201980251476e-02 5.077293777465820312e+01 7.333873844456710867e-01
1.697505004215169727e-02 4.775579452514648438e+01 6.869504639647652233e-01
1.727620782840279950e-02 4.492340850830078125e+01 6.437228595234496531e-01
1.758270851567595924e-02 4.226513099670410156e+01 6.034492530251094333e-01
1.789464689345575052e-02 3.977072906494140625e+01 5.659143877286397784e-01
1.821211943290607788e-02 3.743036460876464844e+01 5.309483288698509940e-01
1.853522431670525869e-02 3.523463821411132812e+01 4.983416713327501468e-01
1.886406146941029330e-02 3.317451667785644531e+01 4.679436423773767340e-01
1.919873258835989166e-02 3.124134731292724609e+01 4.395919919479489568e-01
1.953934117512577326e-02 2.942690372467041016e+01 4.131355706736704603e-01
1.988599256752190611e-02 2.772333049774169922e+01 3.884558916226243941e-01
2.023879397218167342e-02 2.612324237823486328e+01 3.655058316079965453e-01
2.059785449771293214e-02 2.461961936950683594e+01 3.441104732818598966e-01
2.096328518844138566e-02 2.320595359802246094e+01 3.242128670400002410e-01
2.133519905875250547e-02 2.187607574462890625e+01 3.057373738960858511e-01
2.171371112804276401e-02 2.062432575225830078e+01 2.886002427193301023e-01
2.209893845629094800e-02 1.944544792175292969e+01 2.726831111410504827e-01
2.249100018026054665e-02 1.833458328247070312e+01 2.579678154321350947e-01
2.289001755034435551e-02 1.728731441497802734e+01 2.443358594374375747e-01
2.329611396806288703e-02 1.629958248138427734e+01 2.316985857081148015e-01
2.370941502422790198e-02 1.536768531799316406e+01 2.199413013178530552e-01
2.413004853778307271e-02 1.448828506469726562e+01 2.090664996347603444e-01
2.455814459533374114e-02 1.365827083587646484e+01 1.988737822087164875e-01
2.499383559137794211e-02 1.287489557266235352e+01 1.894430570778459499e-01
2.543725626925121344e-02 1.213556432723999023e+01 1.806086274748783249e-01
2.588854376279775202e-02 1.143796300888061523e+01 1.724289722995565877e-01
2.634783763878096111e-02 1.077989006042480469e+01 1.647469910041511887e-01
2.681527994004637844e-02 1.015936815738677979e+01 1.575870527651899167e-01
2.729101522945025227e-02 9.574429988861083984e+00 1.510613088880430332e-01
2.777519063456760501e-02 9.023337811231613159e+00 1.449002889921203741e-01
2.826795589319353735e-02 8.504328608512878418e+00 1.392757537969302184e-01
2.876946339965144941e-02 8.015741825103759766e+00 1.341414440132248087e-01
2.927986825192328488e-02 7.556002378463745117e+00 1.294378244201632167e-01
2.979932829961547472e-02 7.123515129089355469e+00 1.250305138537439187e-01
3.032800419277615483e-02 6.716760158538818359e+00 1.211094999838085579e-01
3.086605943157845824e-02 6.334259510040283203e+00 1.174963378335549397e-01
3.141366041688492539e-02 5.974551200866699219e+00 1.141868436112770807e-01
3.197097650170950545e-02 5.636218070983886719e+00 1.111909791210178439e-01
3.253818004359197713e-02 5.317903518676757812e+00 1.084468149367323470e-01
3.311544645790212571e-02 5.018310546875000000e+00 1.059018883728590488e-01
3.370295427208910150e-02 4.736162185668945312e+00 1.036629258571531154e-01
3.430088518089351862e-02 4.470262527465820312e+00 1.014873520059889067e-01
3.490942410253914524e-02 4.219503402709960938e+00 9.966680329822713569e-02
3.552875923592109519e-02 3.982816696166992188e+00 9.789034442298177874e-02
3.615908211880919376e-02 3.759296417236328125e+00 9.639814593166458334e-02
3.680058768708330957e-02 3.548002243041992188e+00 9.488248282414936396e-02
3.745347433502023426e-02 3.348194122314453125e+00 9.364821949013166225e-02
3.811794397664951262e-02 3.159095764160156250e+00 9.248000470118526717e-02
3.879420210819820025e-02 2.980133056640625000e+00 9.140124184998117685e-02
3.948245787164349901e-02 2.810720443725585938e+00 9.039403488598542202e-02
4.018292411939242137e-02 2.650413513183593750e+00 8.941814954890310585e-02
4.089581748010965440e-02 2.498756408691406250e+00 8.866843330325130390e-02
4.162135842571251798e-02 2.355388641357421875e+00 8.780377653511337033e-02
4.235977133955526330e-02 2.219989776611328125e+00 8.717153751727108046e-02
4.311128458582235562e-02 2.092243194580078125e+00 8.657875101289648490e-02
4.387613058015331358e-02 1.971931457519531250e+00 8.595969173697416699e-02
4.465454586152050459e-02 1.858772277832031250e+00 8.551476280855326018e-02
4.544677116538175382e-02 1.752552032470703125e+00 8.517954096623642224e-02
4.625305149813135897e-02 1.653022766113281250e+00 8.495532488645135549e-02
4.707363621287134064e-02 1.559906005859375000e+00 8.473051548235883967e-02
4.790877908652738798e-02 1.472961425781250000e+00 8.468548198702656460e-02
4.875873839833294587e-02 1.391895294189453125e+00 8.468548198702656460e-02
4.962377700970524441e-02 1.316440582275390625e+00 8.468548198702656460e-02
5.050416244553912470e-02 1.246280670166015625e+00 8.475302325682473881e-02
5.140016697694234360e-02 1.181041717529296875e+00 8.497777311643395226e-02
5.231206770543948142e-02 1.120449066162109375e+00 8.495532488645135549e-02
5.324014664866900948e-02 1.064098358154296875e+00 8.502265179562076836e-02
5.418469082760118960e-02 1.011589050292968750e+00 8.506750679836939943e-02
5.514599235530336097e-02 9.626121520996093750e-01 8.508992543278111331e-02
5.612434852727950924e-02 9.168205261230468750e-01 8.500021541792555924e-02
5.712006191341329614e-02 8.737945556640625000e-01 8.482051074456431472e-02
5.813344045154151402e-02 8.332595825195312500e-01 8.466295625661422741e-02
5.916479754268844093e-02 7.949218750000000000e-01 8.430172599573139414e-02
6.021445214798896300e-02 7.584190368652343750e-01 8.396166117267452045e-02
6.128272888733177215e-02 7.235755920410156250e-01 8.362021339299861855e-02
6.236995813975267089e-02 6.901435852050781250e-01 8.320862657867497680e-02
6.347647614560830709e-02 6.579895019531250000e-01 8.277195351725426253e-02
6.460262511056358292e-02 6.268615722656250000e-01 8.233296448577340221e-02
6.574875331142288060e-02 5.967330932617187500e-01 8.189162223920558314e-02
6.691521520383963972e-02 5.675506591796875000e-01 8.151811232308284194e-02
6.810237153193672566e-02 5.391998291015625000e-01 8.114288311656636665e-02
6.931058943987097876e-02 5.117721557617187500e-01 8.078952296854076398e-02
7.054024258537801295e-02 4.852142333984375000e-01 8.057676306537604749e-02
7.179171125533045927e-02 4.595642089843750000e-01 8.036343988844134312e-02
7.306538248334727703e-02 4.348907470703125000e-01 8.005430285905935917e-02
7.436165016948875772e-02 4.113082885742187500e-01 8.003047362714015012e-02
7.568091520207553824e-02 3.887786865234375000e-01 7.993508566281688765e-02
7.702358558166907954e-02 3.674621582031250000e-01 7.972004543733808568e-02
7.839007654725076157e-02 3.473129272460937500e-01 7.969611626212173838e-02
7.978081070464078384e-02 3.285140991210937500e-01 7.969611626212173838e-02
8.119621815719411939e-02 3.109054565429687500e-01 7.955239005631367655e-02
8.263673663881643261e-02 2.947387695312500000e-01 7.960032762622981650e-02
8.410281164933861020e-02 2.798538208007812500e-01 7.943241956118263225e-02
8.559489659229392589e-02 2.662734985351562500e-01 7.936035021058611416e-02
8.711345291513943045e-02 2.539367675781250000e-01 7.931226759471465826e-02
8.865895025196418588e-02 2.427749633789062500e-01 7.924008896523747347e-02
9.023186656873073697e-02 2.326965332031250000e-01 7.909553410670541740e-02
9.183268831109187014e-02 2.236633300781250000e-01 7.914374839591722943e-02
9.346191055483081545e-02 2.155456542968750000e-01 7.902315751618714523e-02
9.512003715897038303e-02 2.082443237304687500e-01 7.899901725061204971e-02
9.680758092159756634e-02 2.016143798828125000e-01 7.907141593748891195e-02
9.852506373845401622e-02 1.955490112304687500e-01 7.909553410670541740e-02
1.002730167643385711e-01 1.899337768554687500e-01 7.909553410670541740e-02
1.020519805773749122e-01 1.846771240234375000e-01 7.916784452934079452e-02
1.038625053461919162e-01 1.796569824218750000e-01 7.914374839591722943e-02
1.057051510000710515e-01 1.748352050781250000e-01 7.914374839591722943e-02
1.075804874021124291e-01 1.701126098632812500e-01 7.911964492394177317e-02
1.094890945254718834e-01 1.654129028320312500e-01 7.904729040956273711e-02
1.114315626327264525e-01 1.607284545898437500e-01 7.911964492394177317e-02
1.134084924584201071e-01 1.560516357421875000e-01 7.899901725061204971e-02
1.154204953948500256e-01 1.513214111328125000e-01 7.904729040956273711e-02
1.174681936811470123e-01 1.466331481933593750e-01 7.899901725061204971e-02
1.195522205957118556e-01 1.419372558593750000e-01 7.897486960607706663e-02
1.216732206520654697e-01 1.372871398925781250e-01 7.897486960607706663e-02
1.238318497981726884e-01 1.327095031738281250e-01 7.909553410670541740e-02
1.260287756193039232e-01 1.282806396484375000e-01 7.921601480731736700e-02
1.282646775444941656e-01 1.239662170410156250e-01 7.926415581133994248e-02
1.305402470566659201e-01 1.198768615722656250e-01 7.938438059727177809e-02
1.328561879064800999e-01 1.159820556640625000e-01 7.943241956118263225e-02
1.352132163299794299e-01 1.124153137207031250e-01 7.948042948974923250e-02
1.376120612700953150e-01 1.090965270996093750e-01 7.952841043555598788e-02
1.400534646020821228e-01 1.060409545898437500e-01 7.957636245102875372e-02
1.425381813629533201e-01 1.033020019531250000e-01 7.952841043555598788e-02
1.450669799849858554e-01 1.008224487304687500e-01 7.955239005631367655e-02
1.476406425333686989e-01 9.862136840820312500e-02 7.948042948974923250e-02
1.502599649480674537e-01 9.662246704101562500e-02 7.948042948974923250e-02
1.529257572899786477e-01 9.479904174804687500e-02 7.945642815159371930e-02
1.556388439914530852e-01 9.314727783203125000e-02 7.955239005631367655e-02
1.584000641112615904e-01 9.157562255859375000e-02 7.962428558843558102e-02
1.612102715940864905e-01 9.003448486328125000e-02 7.979178990552927841e-02
1.640703355346144476e-01 8.845520019531250000e-02 7.993508566281688765e-02
1.669811404463162618e-01 8.688354492187500000e-02 8.019712956112425017e-02
1.699435865349950281e-01 8.521270751953125000e-02 8.026844760950983815e-02
1.729585899771859392e-01 8.340072631835937500e-02 8.038717041897139315e-02
1.760270832034975530e-01 8.145141601562500000e-02 8.048202257045514174e-02
1.791500151869771795e-01 7.936096191406250000e-02 8.048202257045514174e-02
1.823283517365950623e-01 7.711791992187500000e-02 8.052940675034493678e-02
1.855630757959326194e-01 7.473373413085937500e-02 8.052940675034493678e-02
1.888551877471716101e-01 7.225418090820312500e-02 8.043461047646094375e-02
1.922057057204763220e-01 6.967926025390625000e-02 8.041089394624570397e-02
1.956156659088629512e-01 6.708526611328125000e-02 8.052940675034493678e-02
1.990861228886577072e-01 6.447601318359375000e-02 8.057676306537604749e-02
2.026181499456374546e-01 6.195449829101562500e-02 8.076591065677864167e-02
2.062128394069585313e-01 5.953598022460937500e-02 8.095461631274494807e-02
2.098713029789742723e-01 5.730438232421875000e-02 8.126032836997937325e-02
2.135946720910437135e-01 5.525970458984375000e-02 8.140103900068244858e-02
2.173840982454432746e-01 5.349731445312500000e-02 8.163501775002486582e-02
2.212407533734825904e-01 5.202293395996093750e-02 8.182171900645864027e-02
2.251658301979418686e-01 5.087661743164062500e-02 8.196146585295814579e-02
2.291605426019361069e-01 5.006790161132812500e-02 8.191491006058894409e-02
2.332261260043253515e-01 4.957580566406250000e-02 8.184502671780063965e-02
