# Q(1/A)  I_MAP  dI_MAP
4.455313250753588166e-04 2.271735688341993373e+06 9.923347757450734207e+04
4.534355861663153810e-04 2.277594474757474381e+06 9.728845762882624695e+04
4.614800783473826246e-04 2.281708735856948886e+06 9.533380286522829556e+04
4.696672894866124712e-04 2.284058023483538069e+06 9.337141336435271660e+04
4.779997515898240165e-04 2.284625802620664239e+06 9.140321187436980836e+04
4.864800415836623669e-04 2.283399562399086542e+06 8.943113810330026899e+04
4.951107821125495237e-04 2.280370913563737646e+06 8.745714289679570356e+04
5.038946423497687099e-04 2.275535671632477548e+06 8.548318232777460071e+04
5.128343388229472275e-04 2.268893925034896471e+06 8.351121172545733862e+04
5.219326362541750136e-04 2.260450087581599597e+06 8.154317967141643749e+04
5.311923484150342292e-04 2.250212934682529420e+06 7.958102199115356780e+04
5.406163389967977035e-04 2.238195622806853615e+06 7.762665576951490948e+04
5.502075224960606718e-04 2.224415691756174900e+06 7.568197341839387082e+04
5.599688651160921425e-04 2.208895049407140817e+06 7.374883682490770298e+04
5.699033856841702241e-04 2.191659938668495975e+06 7.182907160784883308e+04
5.800141565851962052e-04 2.172740886490597855e+06 6.992446150949102594e+04
5.903043047118737259e-04 2.152172634862114675e+06 6.803674294908632874e+04
6.007770124317377523e-04 2.129994053828298580e+06 6.616759976343013113e+04
6.114355185713500488e-04 2.106248036667385604e+06 6.431865815846984333e+04
6.222831194179451013e-04 2.080981377465471625e+06 6.249148189526401256e+04
6.333231697388565229e-04 2.054244631435246672e+06 6.068756773137583514e+04
6.445590838190193858e-04 2.026091958429231541e+06 5.890834113797184546e+04
6.559943365168885952e-04 1.996580950203042477e+06 5.715515231125327409e+04
6.676324643390821930e-04 1.965772442087865900e+06 5.542927249504296924e+04
6.794770665340949109e-04 1.933730309833106585e+06 5.373189063005569915e+04
6.915318062054173157e-04 1.900521252478983719e+06 5.206411034406858380e+04
7.038004114443945905e-04 1.866214562214263016e+06 5.042694729543159337e+04
7.162866764831956386e-04 1.830881882265100954e+06 4.882132688146524015e+04
7.289944628682249296e-04 1.794596953946847934e+06 4.724808232189603586e+04
7.419277006543606749e-04 1.757435354090267792e+06 4.570795312687630212e+04
7.550903896203792903e-04 1.719474224126767600e+06 4.420158395767855836e+04
7.684866005059365086e-04 1.680791992182807531e+06 4.272952388834256271e+04
7.821204762705039103e-04 1.641468089591232594e+06 4.129222607516747667e+04
7.959962333746297206e-04 1.601582663276039995e+06 3.989004784123403078e+04
8.101181630839421549e-04 1.561216285506739281e+06 3.852325118232501700e+04
8.244906327962760878e-04 1.520449662548167631e+06 3.719200370043935254e+04
8.391180873923520609e-04 1.479363343751278706e+06 3.589637997050661215e+04
8.540050506104184371e-04 1.438037432639523875e+06 3.463636334536709910e+04
8.691561264452727070e-04 1.396551301543571521e+06 3.341184820309422503e+04
8.845760005721163381e-04 1.354983311324586160e+06 3.222264263933959592e+04
9.002694417956557055e-04 1.313410537702344358e+06 3.106847160538403841e+04
9.162413035249268025e-04 1.271908505669664592e+06 2.994898049053985960e+04
9.324965252742715592e-04 1.230550933428807184e+06 2.886373914344368313e+04
9.490401341909520316e-04 1.189409487229026854e+06 2.781224632398151152e+04
9.658772466098665020e-04 1.148553548417367041e+06 2.679393457146804212e+04
9.830130696358385742e-04 1.108049993937631138e+06 2.580817547003295113e+04
1.000452902753992636e-03 1.067962991426281631e+06 2.485428528525317233e+04
1.018202139468684601e-03 1.028353809957940131e+06 2.393153093949123650e+04
1.036266268971518766e-03 9.892806473898598924e+05 2.303913628528290064e+04
1.054650877838957633e-03 9.507984751431774348e+05 2.217628862906024005e+04
1.073361651760039708e-03 9.129589011408295482e+05 2.134214544966349786e+04
1.092404377294763302e-03 8.758100514986645430e+05 2.053584124834187605e+04
1.111784943663651120e-03 8.393964714376814663e+05 1.975649446086464741e+04
1.131509344569075690e-03 8.037590457533970475e+05 1.900321435647073667e+04
1.151583680048893577e-03 7.689349390438254923e+05 1.827510784401693309e+04
1.172014158362963670e-03 7.349575557615943253e+05 1.757128610308986390e+04
1.192807097913132618e-03 7.018565200193002820e+05 1.689087095678933110e+04
1.213968929197288072e-03 6.696576749417353421e+05 1.623300090390545120e+04
1.235506196798082101e-03 6.383831012259218842e+05 1.559683673183655628e+04
1.257425561406921551e-03 6.080511544385757297e+05 1.498156663552650934e+04
1.279733801883888846e-03 5.786765204563736916e+05 1.438641077574144037e+04
1.302437817354185458e-03 5.502702883328013122e+05 1.381062521807148187e+04
1.325544629341784963e-03 5.228400397631116211e+05 1.325350520411657817e+04
1.349061383940937994e-03 4.963899542108699679e+05 1.271438771750627893e+04
1.372995354026188691e-03 4.709209286642372608e+05 1.219265331912074544e+04
1.397353941501620856e-03 4.464307108997963369e+05 1.168772723900053825e+04
1.422144679589987118e-03 4.229140450547710061e+05 1.119907972295244508e+04
1.447375235162464682e-03 4.003628282406292856e+05 1.072622564661355136e+04
1.473053411109742162e-03 3.787662768748626113e+05 1.026872341892509939e+04
1.499187148755160015e-03 3.581111013637520373e+05 9.826173209419865088e+03
1.525784530310684119e-03 3.383816877365447581e+05 9.398214542840865761e+03
1.552853781376427409e-03 3.195602848111353815e+05 8.984523315134918448e+03
1.580403273484533603e-03 3.016271954652816057e+05 8.584808290394816140e+03
1.608441526688189974e-03 2.845609705893583596e+05 8.198807149585019943e+03
1.636977212196565187e-03 2.683386043177172542e+05 7.826282163212769774e+03
1.666019155056495992e-03 2.529357291599065065e+05 7.467015570832893900e+03
1.695576336881754334e-03 2.383268096972182393e+05 7.120804751684670919e+03
1.725657898630738197e-03 2.244853335587903857e+05 6.787457276118298068e+03
1.756273143433425979e-03 2.113839984535127878e+05 6.466785933126739110e+03
1.787431539468507758e-03 1.989948941049873829e+05 6.158603829690982820e+03
1.819142722891536066e-03 1.872896780161336064e+05 5.862719663906127607e+03
1.851416500815041824e-03 1.762397440768107772e+05 5.578933272659291106e+03
1.884262854341524004e-03 1.658163831223621964e+05 5.307031557995267576e+03
1.917691941650225256e-03 1.559909346495121717e+05 5.046784893528083558e+03
1.951714101138703325e-03 1.467349290007576346e+05 4.797944110526560507e+03
1.986339854620105747e-03 1.380202194353193045e+05 4.560238155411300795e+03
2.021579910577188648e-03 1.298191036137714982e+05 4.333372501208503309e+03
2.057445167474067794e-03 1.221044341344088316e+05 4.117028379802998643e+03
2.093946717126699344e-03 1.148497178699076176e+05 3.910862883313692691e+03
2.131095848133192101e-03 1.080292039603516459e+05 3.714509957541401491e+03
2.168904049364943701e-03 1.016179604271352291e+05 3.527582279684010700e+03
2.207383013519737241e-03 9.559193947266787291e+04 3.349673983263342507e+03
2.246544640737869070e-03 8.992803163314610720e+04 3.180364153519914908e+03
2.286401042282424495e-03 8.460410903961956501e+04 3.019220986879686279e+03
2.326964544284845001e-03 7.959905813332647085e+04 2.865806472339039374e+03
2.368247691556956639e-03 7.489280226053297520e+04 2.719681428367642638e+03
2.410263251470628337e-03 7.046631464034318924e+04 2.580410710255516733e+03
2.453024217906239323e-03 6.630162226891517639e+04 2.447568394013354009e+03
2.496543815271229805e-03 6.238180137307941914e+04 2.320742745498780550e+03
2.540835502589913666e-03 5.869096507613360882e+04 2.199540796146542107e+03
2.585912977665867640e-03 5.521424397234618664e+04 2.083592369710653202e+03
2.631790181318170718e-03 5.193776033779978752e+04 1.972553435892001517e+03
2.678481301692784387e-03 4.884859672392904758e+04 1.866108700698644043e+03
2.726000778650423343e-03 4.593475968295335770e+04 1.763973385019700800e+03
2.774363308232286659e-03 4.318513938426971436e+04 1.665894176634686801e+03
2.823583847205000767e-03 4.058946586637198925e+04 1.571649379511096640e+03
2.873677617686211036e-03 3.813826265731453896e+04 1.481048312188016780e+03
2.924660111852222730e-03 3.582279846869409084e+04 1.393930030863290995e+03
2.976547096729158064e-03 3.363503764478862286e+04 1.310161472083314720e+03
3.029354619069133791e-03 3.156759000261873007e+04 1.229635117360744289e+03
3.083099010312928198e-03 2.961366067126393318e+04 1.152266290141896661e+03
3.137796891640710472e-03 2.776700047297030687e+04 1.077990190624130037e+03
3.193465179112360292e-03 2.602185736223310232e+04 1.006758774877576798e+03
3.250121088898979237e-03 2.437292936074733734e+04 9.385375683418462813e+02
3.307782142607233744e-03 2.281531939470767975e+04 8.733025026829602666e+02
3.366466172698157240e-03 2.134449236512184143e+04 8.110368433602071718e+02
3.426191328002056377e-03 1.995623473693057895e+04 7.517282710916905444e+02
3.486976079331312057e-03 1.864661687503010035e+04 6.953661641778940066e+02
3.548839225192700671e-03 1.741195828940719366e+04 6.419391140750844897e+02
3.611799897601099089e-03 1.624879591175075620e+04 5.914327024611737897e+02
3.675877567996325892e-03 1.515385546436719596e+04 5.438275466904909763e+02
3.741092053264940751e-03 1.412402594254538417e+04 4.990976245536979263e+02
3.807463521868875884e-03 1.315633717446029186e+04 4.572088695233159683e+02
3.875012500082818633e-03 1.224794039197266102e+04 4.181180305709811478e+02
3.943759878342231219e-03 1.139609170033037663e+04 3.817717799560690537e+02
4.013726917704013054e-03 1.059813832810521126e+04 3.481060583580822936e+02
4.084935256421760169e-03 9.851507445469498634e+03 3.170456438266739951e+02
4.157406916637682200e-03 9.153697417333722115e+03 2.885039380893973657e+02
4.231164311193260329e-03 8.502271229207515717e+03 2.623829783352931031e+02
4.306230250560711369e-03 7.894851908504962921e+03 2.385736905981925133e+02
4.382627949897448076e-03 7.329119674563407898e+03 2.169564167854059917e+02
4.460381036225673744e-03 6.802810602635145187e+03 1.974017711648839395e+02
4.539513555739347998e-03 6.313716567993164062e+03 1.797718722388983963e+02
4.620049981240807561e-03 5.859686226844787598e+03 1.639220045403919528e+02
4.702015219709324879e-03 5.438626806855201721e+03 1.497027314466298833e+02
4.785434620003895315e-03 5.048506520807743073e+03 1.369624291296815102e+02
4.870333980702753508e-03 4.687357362687587738e+03 1.255501591422023040e+02
4.956739558081899207e-03 4.353278139352798462e+03 1.153187079187810156e+02
5.044678074235219023e-03 4.044437536120414734e+03 1.061275827118278414e+02
5.134176725338668312e-03 3.759077095508575439e+03 9.784571846633036785e+01
5.225263190061041514e-03 3.495513956546783447e+03 9.035367092998990302e+01
5.317965638123972084e-03 3.252143265008926392e+03 8.354513330536512683e+01
5.412312739013808334e-03 3.027440149664878845e+03 7.732769364587207406e+01
5.508333670848032312e-03 2.819961199522018433e+03 7.162284962353704998e+01
5.606058129399006836e-03 2.628345414519309998e+03 6.636537022968120425e+01
5.705516337277777641e-03 2.451314551234245300e+03 6.150214760604909259e+01
5.806739053280818123e-03 2.287672901868820190e+03 5.699070372816854757e+01
5.909757581902620564e-03 2.136306486368179321e+03 5.279750976903436310e+01
6.014603783017019589e-03 1.996181663036346436e+03 4.889626616438227558e+01
6.121310081730308751e-03 1.866343208551406860e+03 4.526624453314546059e+01
6.229909478409132242e-03 1.745911914348602295e+03 4.189077256776798919e+01
6.340435558886282907e-03 1.634081693649291992e+03 3.875591956423600948e+01
6.452922504847585436e-03 1.530116361379623413e+03 3.584940640052523264e+01
6.567405104403065304e-03 1.433346015453338623e+03 3.315974740036856616e+01
6.683918762845597952e-03 1.343163207292556763e+03 3.067563152580295238e+01
6.802499513600528472e-03 1.259018884658813477e+03 2.838552090033662267e+01
6.923184029369445006e-03 1.180418207168579102e+03 2.627745386165516805e+01
7.046009633471732314e-03 1.106916299343109131e+03 2.433901520152827658e+01
7.171014311387324640e-03 1.038114000797271729e+03 2.255744907133687960e+01
7.298236722504217525e-03 9.736536450386047363e+02 2.091987528513974581e+01
7.427716212074391040e-03 9.132149667739868164e+02 1.941355053477995440e+01
7.559492823381881027e-03 8.565111408233642578e+02 1.802616538249931821e+01
7.693607310126696769e-03 8.032850146293640137e+02 1.674610252015311573e+01
7.830101149028469154e-03 7.533055553436279297e+02 1.556266496563231705e+01
7.969016552653683874e-03 7.063645949363708496e+02 1.446622651012138228e+01
8.110396482470460036e-03 6.622737231254577637e+02 1.344831420090233465e+01
8.254284662134995024e-03 6.208616113662719727e+02 1.250161320767001882e+01
8.400725591013685420e-03 5.819715108871459961e+02 1.161990917675878521e+01
8.549764557945174065e-03 5.454590835571289062e+02 1.079798240889395089e+01
8.701447655246524748e-03 5.111905164718627930e+02 1.003146333556735037e+01
8.855821792967876957e-03 4.790408821105957031e+02 9.316675056722157677e+00
9.012934713400030246e-03 4.488927927017211914e+02 8.650477057735949771e+00
9.172835005839421671e-03 4.206352663040161133e+02 8.030101649494898908e+00
9.335572121614958002e-03 3.941628217697143555e+02 7.453039780615393184e+00
9.501196389381580745e-03 3.693747844696044922e+02 6.916924559906060033e+00
9.669759030685025694e-03 3.461747274398803711e+02 6.419461058815181254e+00
9.841312175802793827e-03 3.244701175689697266e+02 5.958372031488551102e+00
1.001590887986618383e-02 3.041720609664916992e+02 5.531384137784712607e+00
1.019360313926825738e-02 2.851951112747192383e+02 5.136223761203019045e+00
1.037444990836298292e-02 2.674572467803955078e+02 4.770647647803407665e+00
1.055850511646059219e-02 2.508798294067382812e+02 4.432447108745480868e+00
1.074582568512450452e-02 2.353876075744628906e+02 4.119512433581149935e+00
1.093646954577506998e-02 2.209088268280029297e+02 3.829820156406815279e+00
1.113049565760565116e-02 2.073752708435058594e+02 3.561524374699972739e+00
1.132796402581655142e-02 1.947222461700439453e+02 3.312898431963740897e+00
1.152893572017243441e-02 1.828887100219726562e+02 3.082384599318396923e+00
1.173347289388896805e-02 1.718172969818115234e+02 2.868586144515422820e+00
1.194163880285455982e-02 1.614542026519775391e+02 2.670251185570932329e+00
1.215349782519309536e-02 1.517492694854736328e+02 2.486248341708927168e+00
1.236911548117373104e-02 1.426558704376220703e+02 2.315547275654508130e+00
1.258855845347394038e-02 1.341307811737060547e+02 2.157222804786790515e+00
1.281189460780202474e-02 1.261341056823730469e+02 2.010389047805214435e+00
1.303919301388548752e-02 1.186291332244873047e+02 1.874237922929756328e+00
1.327052396683181881e-02 1.115820980072021484e+02 1.747986861749154075e+00
1.350595900886817843e-02 1.049620208740234375e+02 1.630892121677221196e+00
1.374557095146680674e-02 9.874057769775390625e+01 1.522245126321439379e+00
1.398943389786295836e-02 9.289174270629882812e+01 1.421386634881696365e+00
1.423762326597232709e-02 8.739171981811523438e+01 1.327666798258232195e+00
1.449021581171507089e-02 8.221865844726562500e+01 1.240521927786974787e+00
1.474728965275358059e-02 7.735247802734375000e+01 1.159421129157274022e+00
1.500892429265147411e-02 7.277462387084960938e+01 1.083866477259696204e+00
1.527520064546111778e-02 6.846794509887695312e+01 1.013451701160907659e+00
1.554620106074739751e-02 6.441652297973632812e+01 9.477769238655842088e-01
1.582200934905544226e-02 6.060548400878906250e+01 8.865186826885598226e-01
1.610271080783016659e-02 5.702088546752929688e+01 8.293930996929980148e-01
1.638839224779563980e-02 5.364968490600585938e+01 7.761085703298560290e-01
1.667914201980251476e-02 5.047952651977539062e+01 7.264601112331569022e-01
1.697505004215169727e-02 4.749872589111328125e+01 6.801896268444534988e-01
1.727620782840279950e-02 4.469611358642578125e+01 6.371140452388606157e-01
1.758270851567595924e-02 4.206125640869140625e+01 5.970176326633389596e-01
1.789464689345575052e-02 3.958414459228515625e+01 5.597126032547306007e-01
1.821211943290607788e-02 3.725524520874023438e+01 5.250238322343686592e-01
1.853522431670525869e-02 3.506548309326171875e+01 4.927684443489596666e-01
1.886406146941029330e-02 3.300644302368164062e+01 4.627587496745908524e-01
1.919873258835989166e-02 3.106996917724609375e+01 4.348544102964771452e-01
1.953934117512577326e-02 2.924844741821289062e+01 4.088987419304976889e-01
1.988599256752190611e-02 2.753472518920898438e+01 3.847656250000000000e-01
2.023879397218167342e-02 2.592216110229492188e+01 3.622928422086544864e-01
2.059785449771293214e-02 2.440446472167968750e+01 3.413669170706389866e-01
2.096328518844138566e-02 2.297580718994140625e+01 3.218688371679429006e-01
2.133519905875250547e-02 2.163079071044921875e+01 3.037030872176752494e-01
2.171371112804276401e-02 2.036441802978515625e+01 2.867903201716205386e-01
2.209893845629094800e-02 1.917208862304687500e+01 2.710132490346989220e-01
2.249100018026054665e-02 1.804953002929687500e+01 2.562913814719427474e-01
2.289001755034435551e-02 1.699272918701171875e+01 2.426202660658407784e-01
2.329611396806288703e-02 1.599806213378906250e+01 2.298555135925746118e-01
2.370941502422790198e-02 1.506210327148437500e+01 2.179638496312949481e-01
2.413004853778307271e-02 1.418174743652343750e+01 2.068653521636265868e-01
2.455814459533374114e-02 1.335391998291015625e+01 1.965973364400253054e-01
2.499383559137794211e-02 1.257584381103515625e+01 1.870314784355329996e-01
2.543725626925121344e-02 1.184484863281250000e+01 1.781845261008847270e-01
2.588854376279775202e-02 1.115841674804687500e+01 1.700228686939090905e-01
2.634783763878096111e-02 1.051404571533203125e+01 1.625441271215873618e-01
2.681527994004637844e-02 9.909393310546875000e+00 1.557242130099815991e-01
2.729101522945025227e-02 9.342178344726562500e+00 1.493853373122886186e-01
2.777519063456760501e-02 8.810073852539062500e+00 1.436310649285174601e-01
2.826795589319353735e-02 8.310935974121093750e+00 1.384240743701556364e-01
2.876946339965144941e-02 7.842773437500000000e+00 1.336713955645990048e-01
2.927986825192328488e-02 7.403289794921875000e+00 1.293051356877768232e-01
2.979932829961547472e-02 6.990692138671875000e+00 1.252743571158169977e-01
3.032800419277615483e-02 6.603004455566406250e+00 1.215339780164378519e-01
3.086605943157845824e-02 6.238380432128906250e+00 1.181600270488607357e-01
3.141366041688492539e-02 5.895095825195312500e+00 1.150189989401207563e-01
3.197097650170950545e-02 5.571525573730468750e+00 1.121474782809030596e-01
3.253818004359197713e-02 5.266197204589843750e+00 1.094273033424331271e-01
3.311544645790212571e-02 4.977584838867187500e+00 1.070127150922087905e-01
3.370295427208910150e-02 4.704689025878906250e+00 1.047974876976274367e-01
3.430088518089351862e-02 4.446105957031250000e+00 1.028316139147514297e-01
3.490942410253914524e-02 4.200927734375000000e+00 1.010164104764511711e-01
3.552875923592109519e-02 3.968368530273437500e+00 9.937932994694180511e-02
3.615908211880919376e-02 3.747581481933593750e+00 9.785136757715116873e-02
3.680058768708330957e-02 3.537956237792968750e+00 9.653654965826091727e-02
3.745347433502023426e-02 3.338943481445312500e+00 9.526365936138436741e-02
3.811794397664951262e-02 3.150131225585937500e+00 9.413576232254601550e-02
3.879420210819820025e-02 2.971084594726562500e+00 9.299418638372979051e-02
3.948245787164349901e-02 2.801597595214843750e+00 9.198368624466106425e-02
4.018292411939242137e-02 2.641448974609375000e+00 9.094099005330325003e-02
4.089581748010965440e-02 2.490272521972656250e+00 9.009814527086559832e-02
4.162135842571251798e-02 2.348007202148437500e+00 8.946080070780301763e-02
4.235977133955526330e-02 2.214347839355468750e+00 8.894763700574766230e-02
4.311128458582235562e-02 2.089111328125000000e+00 8.856081288089558134e-02
4.387613058015331358e-02 1.972129821777343750e+00 8.825877756011721309e-02
4.465454586152050459e-02 1.863037109375000000e+00 8.828038578116814694e-02
4.544677116538175382e-02 1.761512756347656250e+00 8.832358636402354302e-02
4.625305149813135897e-02 1.667358398437500000e+00 8.856081288089558134e-02
4.707363621287134064e-02 1.579986572265625000e+00 8.896907792133104675e-02
4.790877908652738798e-02 1.499114990234375000e+00 8.943947767074461597e-02
4.875873839833294587e-02 1.424232482910156250e+00 8.984375000000000000e-02
4.962377700970524441e-02 1.354835510253906250e+00 9.035182426734669758e-02
5.050416244553912470e-02 1.290428161621093750e+00 9.070998843541501488e-02
5.140016697694234360e-02 1.230484008789062500e+00 9.092001415865141878e-02
5.231206770543948142e-02 1.174461364746093750e+00 9.092001415865141878e-02
5.324014664866900948e-02 1.121871948242187500e+00 9.096196111089857594e-02
5.418469082760118960e-02 1.072174072265625000e+00 9.073101288544480059e-02
5.514599235530336097e-02 1.024978637695312500e+00 9.028847133848609541e-02
5.612434852727950924e-02 9.798507690429687500e-01 8.973753912234486152e-02
5.712006191341329614e-02 9.363555908203125000e-01 8.909761506216440363e-02
5.813344045154151402e-02 8.942413330078125000e-01 8.838834764831844659e-02
5.916479754268844093e-02 8.532409667968750000e-01 8.760805270314767079e-02
6.021445214798896300e-02 8.130950927734375000e-01 8.677679645126196162e-02
6.128272888733177215e-02 7.737960815429687500e-01 8.604840145277613261e-02
6.236995813975267089e-02 7.351837158203125000e-01 8.533614169903702695e-02
6.347647614560830709e-02 6.972579956054687500e-01 8.479802088317348052e-02
6.460262511056358292e-02 6.600875854492187500e-01 8.412052916936729741e-02
6.574875331142288060e-02 6.237716674804687500e-01 8.357458162240104238e-02
6.691521520383963972e-02 5.883560180664062500e-01 8.323154590883795334e-02
6.810237153193672566e-02 5.540695190429687500e-01 8.281802752778980037e-02
6.931058943987097876e-02 5.209732055664062500e-01 8.258740043697646027e-02
7.054024258537801295e-02 4.893722534179687500e-01 8.230979494416201803e-02
7.179171125533045927e-02 4.592590332031250000e-01 8.214742517505113639e-02
7.306538248334727703e-02 4.309844970703125000e-01 8.205449819375001952e-02
7.436165016948875772e-02 4.045104980468750000e-01 8.184502671780063965e-02
7.568091520207553824e-02 3.800506591796875000e-01 8.182171900645864027e-02
7.702358558166907954e-02 3.576507568359375000e-01 8.170508071621832014e-02
7.839007654725076157e-02 3.372497558593750000e-01 8.149471111337916462e-02
7.978081070464078384e-02 3.189315795898437500e-01 8.147130318208675726e-02
8.119621815719411939e-02 3.026199340820312500e-01 8.154150681698477121e-02
8.263673663881643261e-02 2.882080078125000000e-01 8.135416249866612992e-02
8.410281164933861020e-02 2.756500244140625000e-01 8.121337064957730167e-02
8.559489659229392589e-02 2.646331787109375000e-01 8.118988160479112537e-02
8.711345291513943045e-02 2.550506591796875000e-01 8.104880437986886066e-02
8.865895025196418588e-02 2.467803955078125000e-01 8.102526762770133339e-02
9.023186656873073697e-02 2.394866943359375000e-01 8.095461631274494807e-02
9.183268831109187014e-02 2.330703735351562500e-01 8.093105216836195270e-02
9.346191055483081545e-02 2.271728515625000000e-01 8.083672690068310906e-02
9.512003715897038303e-02 2.216873168945312500e-01 8.086031853314239182e-02
9.680758092159756634e-02 2.164001464843750000e-01 8.088390328456505907e-02
9.852506373845401622e-02 2.111663818359375000e-01 8.090748116096867226e-02
1.002730167643385711e-01 2.058792114257812500e-01 8.093105216836195270e-02
1.020519805773749122e-01 2.003479003906250000e-01 8.097817360010890753e-02
1.038625053461919162e-01 1.945343017578125000e-01 8.097817360010890753e-02
1.057051510000710515e-01 1.884574890136718750e-01 8.093105216836195270e-02
1.075804874021124291e-01 1.820831298828125000e-01 8.093105216836195270e-02
1.094890945254718834e-01 1.754188537597656250e-01 8.090748116096867226e-02
1.114315626327264525e-01 1.685256958007812500e-01 8.097817360010890753e-02
1.134084924584201071e-01 1.614952087402343750e-01 8.076591065677864167e-02
1.154204953948500256e-01 1.543922424316406250e-01 8.086031853314239182e-02
1.174681936811470123e-01 1.474380493164062500e-01 8.076591065677864167e-02
1.195522205957118556e-01 1.406211853027343750e-01 8.076591065677864167e-02
1.216732206520654697e-01 1.340942382812500000e-01 8.081312838116094799e-02
1.238318497981726884e-01 1.279678344726562500e-01 8.090748116096867226e-02
1.260287756193039232e-01 1.223754882812500000e-01 8.097817360010890753e-02
1.282646775444941656e-01 1.173439025878906250e-01 8.109585739072927568e-02
1.305402470566659201e-01 1.129646301269531250e-01 8.123685290267743109e-02
1.328561879064800999e-01 1.092834472656250000e-01 8.121337064957730167e-02
1.352132163299794299e-01 1.062774658203125000e-01 8.130725897069784880e-02
1.376120612700953150e-01 1.039390563964843750e-01 8.133071411584770483e-02
1.400534646020821228e-01 1.022529602050781250e-01 8.128379705736255012e-02
1.425381813629533201e-01 1.011695861816406250e-01 8.128379705736255012e-02
1.450669799849858554e-01 1.005363464355468750e-01 8.133071411584770483e-02
1.476406425333686989e-01 1.003379821777343750e-01 8.128379705736255012e-02
1.502599649480674537e-01 1.004104614257812500e-01 8.126032836997937325e-02
1.529257572899786477e-01 1.006622314453125000e-01 8.128379705736255012e-02
1.556388439914530852e-01 1.009788513183593750e-01 8.142446713154621873e-02
1.584000641112615904e-01 1.012496948242187500e-01 8.151811232308284194e-02
1.612102715940864905e-01 1.013298034667968750e-01 8.163501775002486582e-02
1.640703355346144476e-01 1.011886596679687500e-01 8.184502671780063965e-02
1.669811404463162618e-01 1.007385253906250000e-01 8.200799521569146489e-02
1.699435865349950281e-01 9.989738464355468750e-02 8.214742517505113639e-02
1.729585899771859392e-01 9.866523742675781250e-02 8.224024715401288821e-02
1.760270832034975530e-01 9.699058532714843750e-02 8.230979494416201803e-02
1.791500151869771795e-01 9.493637084960937500e-02 8.235612750901567802e-02
1.823283517365950623e-01 9.251976013183593750e-02 8.235612750901567802e-02
1.855630757959326194e-01 8.979606628417968750e-02 8.230979494416201803e-02
1.888551877471716101e-01 8.684158325195312500e-02 8.224024715401288821e-02
1.922057057204763220e-01 8.371925354003906250e-02 8.224024715401288821e-02
1.956156659088629512e-01 8.055114746093750000e-02 8.237928401938726664e-02
1.990861228886577072e-01 7.742214202880859375e-02 8.242557752347340339e-02
2.026181499456374546e-01 7.443904876708984375e-02 8.261049211936172254e-02
2.062128394069585313e-01 7.167530059814453125e-02 8.284105492362693612e-02
2.098713029789742723e-01 6.923484802246093750e-02 8.304801416198945296e-02
2.135946720910437135e-01 6.715011596679687500e-02 8.330026606303173042e-02
2.173840982454432746e-01 6.549739837646484375e-02 8.350608721262479939e-02
2.212407533734825904e-01 6.427860260009765625e-02 8.364301994282756503e-02
2.251658301979418686e-01 6.354904174804687500e-02 8.377972886534068575e-02
2.291605426019361069e-01 6.326103210449218750e-02 8.380249200361301887e-02
2.332261260043253515e-01 6.339550018310546875e-02 8.377972886534068575e-02
