# Q(1/A)  I_MAP  dI_MAP
5.128343388229472275e-04 2.118216835531253833e+06 7.282497791960062750e+04
5.219326362541750136e-04 2.108233655060878955e+06 7.104667046522900637e+04
5.311923484150342292e-04 2.096576539082281757e+06 6.927619122205419990e+04
5.406163389967977035e-04 2.083262913244641386e+06 6.751528446215346048e+04
5.502075224960606718e-04 2.068314314338137861e+06 6.576566367416951107e+04
5.599688651160921425e-04 2.051756355073575862e+06 6.402900601247619488e+04
5.699033856841702241e-04 2.033618672007920220e+06 6.230694688197313371e+04
5.800141565851962052e-04 2.013934856583821587e+06 6.060107468798957416e+04
5.903043047118737259e-04 1.992742369344483363e+06 5.891292578069154843e+04
6.007770124317377523e-04 1.970082437480547698e+06 5.724397962201885821e+04
6.114355185713500488e-04 1.945999935962322867e+06 5.559565420286775043e+04
6.222831194179451013e-04 1.920543252608056413e+06 5.396930173646150070e+04
6.333231697388565229e-04 1.893764137536387658e+06 5.236620465288742707e+04
6.445590838190193858e-04 1.865717537547899643e+06 5.078757191788471391e+04
6.559943365168885952e-04 1.836461416076067369e+06 4.923453569728074945e+04
6.676324643390821930e-04 1.806056559441309422e+06 4.770814838652467733e+04
6.794770665340949109e-04 1.774566370232163696e+06 4.620938002249530837e+04
6.915318062054173157e-04 1.742056648724778323e+06 4.473911609270286135e+04
7.038004114443945905e-04 1.708595363334384048e+06 4.329815575409642770e+04
7.162866764831956386e-04 1.674252411170116859e+06 4.188721047202248155e+04
7.289944628682249296e-04 1.639099369836607482e+06 4.050690308625769103e+04
7.419277006543606749e-04 1.603209241691304371e+06 3.915776730920132104e+04
7.550903896203792903e-04 1.566656191825134680e+06 3.784024765829412354e+04
7.684866005059365086e-04 1.529515281085250899e+06 3.655469982197693753e+04
7.821204762705039103e-04 1.491862195501518203e+06 3.530139145608717808e+04
7.959962333746297206e-04 1.453772973512736615e+06 3.408050340472921380e+04
8.101181630839421549e-04 1.415323732413970632e+06 3.289213133725032822e+04
8.244906327962760878e-04 1.376590395462227752e+06 3.173628779039752771e+04
8.391180873923520609e-04 1.337648421084040310e+06 3.061290460228083248e+04
8.540050506104184371e-04 1.298572535624686396e+06 2.952183572244702373e+04
8.691561264452727070e-04 1.259436471065272111e+06 2.846286038037777689e+04
8.845760005721163381e-04 1.220312709109870717e+06 2.743568659200041293e+04
9.002694417956557055e-04 1.181272233011205448e+06 2.643995498242325993e+04
9.162413035249268025e-04 1.142384288459304720e+06 2.547524290056876998e+04
9.324965252742715592e-04 1.103716154804149643e+06 2.454106879977062636e+04
9.490401341909520316e-04 1.065332927820243873e+06 2.363689685631929387e+04
9.658772466098665020e-04 1.027297315148714464e+06 2.276214179620140931e+04
9.830130696358385742e-04 9.896694454720779322e+05 2.191617389864351208e+04
1.000452902753992636e-03 9.525066923879580572e+05 2.109832414283411708e+04
1.018202139468684601e-03 9.158635138516300358e+05 2.030788946340374241e+04
1.036266268971518766e-03 8.797913079546350054e+05 1.954413807773795997e+04
1.054650877838957633e-03 8.443382856976971962e+05 1.880631484747890863e+04
1.073361651760039708e-03 8.095493613022486679e+05 1.809364663476943679e+04
1.092404377294763302e-03 7.754660604868484661e+05 1.740534761339836041e+04
1.111784943663651120e-03 7.421264470131425187e+05 1.674062449338028091e+04
1.131509344569075690e-03 7.095650676828715950e+05 1.609868161790081285e+04
1.151583680048893577e-03 6.778129158418439329e+05 1.547872589082329068e+04
1.172014158362963670e-03 6.468974133226536214e+05 1.487997149415682543e+04
1.192807097913132618e-03 6.168424106329102069e+05 1.430164435501218031e+04
1.213968929197288072e-03 5.876682050739200786e+05 1.374298632350144726e+04
1.235506196798082101e-03 5.593915763555159792e+05 1.320325902547472469e+04
1.257425561406921551e-03 5.320258391569806263e+05 1.268174735573869293e+04
1.279733801883888846e-03 5.055809119743220508e+05 1.217776258146730834e+04
1.302437817354185458e-03 4.800634014890287071e+05 1.169064502909519251e+04
1.325544629341784963e-03 4.554767015966223553e+05 1.121976633175982715e+04
1.349061383940937994e-03 4.318211061427276582e+05 1.076453121999919131e+04
1.372995354026188691e-03 4.090939343334585428e+05 1.032437884280527396e+04
1.397353941501620856e-03 3.872896677142698318e+05 9.898783611529668633e+03
1.422144679589987118e-03 3.664000975491413847e+05 9.487255565140376348e+03
1.447375235162464682e-03 3.464144813790358603e+05 9.089340260402474087e+03
1.473053411109742162e-03 3.273197074977029115e+05 8.704618196530866044e+03
1.499187148755160015e-03 3.091004660510038957e+05 8.332703789810762828e+03
1.525784530310684119e-03 2.917394254476493225e+05 7.973243917626336042e+03
1.552853781376427409e-03 2.752174127592938021e+05 7.625916059098821279e+03
1.580403273484533603e-03 2.595135967919072136e+05 7.290426062216126411e+03
1.608441526688189974e-03 2.446056725232647732e+05 6.966505573809291491e+03
1.636977212196565187e-03 2.304700456267967820e+05 6.653909172859692262e+03
1.666019155056495992e-03 2.170820158356027678e+05 6.352411251690922654e+03
1.695576336881754334e-03 2.044159579472113401e+05 6.061802695380061778e+03
1.725657898630738197e-03 1.924454993221792392e+05 5.781887412005928127e+03
1.756273143433425979e-03 1.811436927937362343e+05 5.512478772038352872e+03
1.787431539468507758e-03 1.704831839763554744e+05 5.253396017841417233e+03
1.819142722891536066e-03 1.604363720388847869e+05 5.004460709310409584e+03
1.851416500815041824e-03 1.509755630930678453e+05 4.765493272763616005e+03
1.884262854341524004e-03 1.420731154371546581e+05 4.536309725787277785e+03
1.917691941650225256e-03 1.337015759888766333e+05 4.316718649047978943e+03
1.951714101138703325e-03 1.258338073395779356e+05 4.106518480631591956e+03
1.986339854620105747e-03 1.184431049606222659e+05 3.905495203357349510e+03
2.021579910577188648e-03 1.115033041935814545e+05 3.713420495061630845e+03
2.057445167474067794e-03 1.049888767589209601e+05 3.530050403933759299e+03
2.093946717126699344e-03 9.887501661496981978e+04 3.355124602561987558e+03
2.131095848133192101e-03 9.313771509992517531e+04 3.188366260324109135e+03
2.168904049364943701e-03 8.775382538463920355e+04 3.029482557894077217e+03
2.207383013519737241e-03 8.270111635422334075e+04 2.878165846942396911e+03
2.246544640737869070e-03 7.795831612665578723e+04 2.734095434258935711e+03
2.286401042282424495e-03 7.350514549519866705e+04 2.596939947410047807e+03
2.326964544284845001e-03 6.932234166044741869e+04 2.466360208999156384e+03
2.368247691556956639e-03 6.539167268386110663e+04 2.342012528101757198e+03
2.410263251470628337e-03 6.169594315961748362e+04 2.223552292769241831e+03
2.453024217906239323e-03 5.821899165405333042e+04 2.110637734281820940e+03
2.496543815271229805e-03 5.494568050774931908e+04 2.002933724081553692e+03
2.540835502589913666e-03 5.186187863629311323e+04 1.900115463369420922e+03
2.585912977665867640e-03 4.895443799219280481e+04 1.801871930457235294e+03
2.631790181318170718e-03 4.621116437353938818e+04 1.707908968322085911e+03
2.678481301692784387e-03 4.362078328011929989e+04 1.617951907850695761e+03
2.726000778650423343e-03 4.117290151751041412e+04 1.531747656059432984e+03
2.774363308232286659e-03 3.885796525444090366e+04 1.449066196618415233e+03
2.823583847205000767e-03 3.666721522042155266e+04 1.369701482878218712e+03
2.873677617686211036e-03 3.459263972127437592e+04 1.293471729535860504e+03
2.924660111852222730e-03 3.262692612157762051e+04 1.220219129814713824e+03
2.976547096729158064e-03 3.076341141352057457e+04 1.149809047187223769e+03
3.029354619069133791e-03 2.899603246079385281e+04 1.082128743926105699e+03
3.083099010312928198e-03 2.731927646410465240e+04 1.017085719217963288e+03
3.137796891640710472e-03 2.572813214620947838e+04 9.546057363586736528e+02
3.193465179112360292e-03 2.421804212355613708e+04 8.946306164724982182e+02
3.250121088898979237e-03 2.278485685896873474e+04 8.371158783683270030e+02
3.307782142607233744e-03 2.142479056200385094e+04 7.820282975196553252e+02
3.366466172698157240e-03 2.013437933975458145e+04 7.293434477714383775e+02
3.426191328002056377e-03 1.891044184824824333e+04 6.790432863132086823e+02
3.486976079331312057e-03 1.775004264464974403e+04 6.311138307758319570e+02
3.548839225192700671e-03 1.665045839765667915e+04 5.855429658085663505e+02
3.611799897601099089e-03 1.560914704883098602e+04 5.423184138678227555e+02
3.675877567996325892e-03 1.462371998989582062e+04 5.014258899259926920e+02
3.741092053264940751e-03 1.369191725188493729e+04 4.628474575113415881e+02
3.807463521868875884e-03 1.281158569335937500e+04 4.265600931959057789e+02
3.875012500082818633e-03 1.198066010779142380e+04 3.925344658656039769e+02
3.943759878342231219e-03 1.119714715212583542e+04 3.607339276958591654e+02
4.013726917704013054e-03 1.045911197078227997e+04 3.311137201066316038e+02
4.084935256421760169e-03 9.764667350232601166e+03 3.036203919803477902e+02
4.157406916637682200e-03 9.111965232729911804e+03 2.781914352313490895e+02
4.231164311193260329e-03 8.499190396130084991e+03 2.547551446157484634e+02
4.306230250560711369e-03 7.924556087136268616e+03 2.332307186518614799e+02
4.382627949897448076e-03 7.386301401376724243e+03 2.135286201305053169e+02
4.460381036225673744e-03 6.882690180420875549e+03 1.955512250732657265e+02
4.539513555739347998e-03 6.412011214971542358e+03 1.791937825086526175e+02
4.620049981240807561e-03 5.972579531073570251e+03 1.643457001771495243e+02
4.702015219709324879e-03 5.562738545894622803e+03 1.508921543662827389e+02
4.785434620003895315e-03 5.180862898230552673e+03 1.387159865469948556e+02
4.870333980702753508e-03 4.825361757397651672e+03 1.276998208590619868e+02
4.956739558081899207e-03 4.494682421684265137e+03 1.177282889531501979e+02
5.044678074235219023e-03 4.187314067840576172e+03 1.086902268754804339e+02
5.134176725338668312e-03 3.901791477918624878e+03 1.004806910132987241e+02
5.225263190061041514e-03 3.636698636531829834e+03 9.300265521699307669e+01
5.317965638123972084e-03 3.390672070145606995e+03 8.616827299833096276e+01
5.412312739013808334e-03 3.162403851032257080e+03 7.989964248615436304e+01
5.508333670848032312e-03 2.950644180774688721e+03 7.412906410436471560e+01
5.606058129399006836e-03 2.754203485727310181e+03 6.879882757052874354e+01
5.705516337277777641e-03 2.571954029798507690e+03 6.386060008196265869e+01
5.806739053280818123e-03 2.402830959558486938e+03 5.927452220555247209e+01
5.909757581902620564e-03 2.245832817792892456e+03 5.500810036396326552e+01
6.014603783017019589e-03 2.100021509408950806e+03 5.103501098004822012e+01
6.121310081730308751e-03 1.964521762609481812e+03 4.733388540904137187e+01
6.229909478409132242e-03 1.838520065307617188e+03 4.388715956992394496e+01
6.340435558886282907e-03 1.721263161659240723e+03 4.068002269380399838e+01
6.452922504847585436e-03 1.612056134700775146e+03 3.769951183903594227e+01
6.567405104403065304e-03 1.510260123968124390e+03 3.493376524587852572e+01
6.683918762845597952e-03 1.415289717197418213e+03 3.237144379986385445e+01
6.802499513600528472e-03 1.326610111236572266e+03 3.000132386147588193e+01
6.923184029369445006e-03 1.243734066963195801e+03 2.781204648451786454e+01
7.046009633471732314e-03 1.166218713045120239e+03 2.579201398460538996e+01
7.171014311387324640e-03 1.093662279605865479e+03 2.392940884489242137e+01
7.298236722504217525e-03 1.025700798749923706e+03 2.221230260174162652e+01
7.427716212074391040e-03 9.620048165321350098e+02 2.062884217512180030e+01
7.559492823381881027e-03 9.022761702537536621e+02 1.916745946599003858e+01
7.693607310126696769e-03 8.462448630332946777e+02 1.781709332051919858e+01
7.830101149028469154e-03 7.936660771369934082e+02 1.656738692828013981e+01
7.969016552653683874e-03 7.443173737525939941e+02 1.540884854143237881e+01
8.110396482470460036e-03 6.979960269927978516e+02 1.433294789587062468e+01
8.254284662134995024e-03 6.545166292190551758e+02 1.333216930712469939e+01
8.400725591013685420e-03 6.137088570594787598e+02 1.239999670213224725e+01
8.549764557945174065e-03 5.754155020713806152e+02 1.153085185865214513e+01
8.701447655246524748e-03 5.394907069206237793e+02 1.072000088079648172e+01
8.855821792967876957e-03 5.057984170913696289e+02 9.963427997478452980e+00
9.012934713400030246e-03 4.742110633850097656e+02 9.257702069489051055e+00
9.172835005839421671e-03 4.446084423065185547e+02 8.599837377030855379e+00
9.335572121614958002e-03 4.168767747879028320e+02 7.987171377666247629e+00
9.501196389381580745e-03 3.909079685211181641e+02 7.417257249728000268e+00
9.669759030685025694e-03 3.665990104675292969e+02 6.887760042518925374e+00
9.841312175802793827e-03 3.438515195846557617e+02 6.396409231428849651e+00
1.001590887986618383e-02 3.225713901519775391e+02 5.940952943341665460e+00
1.019360313926825738e-02 3.026685609817504883e+02 5.519139712647670670e+00
1.037444990836298292e-02 2.840568833351135254e+02 5.128719189872306572e+00
1.055850511646059219e-02 2.666539826393127441e+02 4.767464904816011817e+00
1.074582568512450452e-02 2.503812818527221680e+02 4.433197084403101229e+00
1.093646954577506998e-02 2.351639089584350586e+02 4.123812880347402121e+00
1.113049565760565116e-02 2.209307632446289062e+02 3.837319554364047036e+00
1.132796402581655142e-02 2.076145277023315430e+02 3.571842191450372628e+00
1.152893572017243441e-02 1.951516413688659668e+02 3.325670653662334608e+00
1.173347289388896805e-02 1.834823379516601562e+02 3.097241213920386649e+00
1.194163880285455982e-02 1.725505695343017578e+02 2.885143133939859439e+00
1.215349782519309536e-02 1.623040618896484375e+02 2.688110282270509188e+00
1.236911548117373104e-02 1.526941442489624023e+02 2.505017395568263971e+00
1.258855845347394038e-02 1.436757316589355469e+02 2.334842284796351475e+00
1.281189460780202474e-02 1.352071561813354492e+02 2.176669968295355861e+00
1.303919301388548752e-02 1.272500667572021484e+02 2.029645550230461559e+00
1.327052396683181881e-02 1.197692499160766602e+02 1.892986241793926494e+00
1.350595900886817843e-02 1.127324447631835938e+02 1.765972812119295021e+00
1.374557095146680674e-02 1.061101303100585938e+02 1.647902849463381170e+00
1.398943389786295836e-02 9.987538814544677734e+01 1.538127789609162743e+00
1.423762326597232709e-02 9.400359439849853516e+01 1.436046362933363074e+00
1.449021581171507089e-02 8.847228050231933594e+01 1.341085942483535742e+00
1.474728965275358059e-02 8.326088523864746094e+01 1.252700939392434432e+00
1.500892429265147411e-02 7.835056304931640625e+01 1.170422276643802828e+00
1.527520064546111778e-02 7.372399711608886719e+01 1.093795339462052318e+00
1.554620106074739751e-02 6.936517620086669922e+01 1.022413833830226437e+00
1.582200934905544226e-02 6.525926208496093750e+01 9.559245035535707258e-01
1.610271080783016659e-02 6.139243984222412109e+01 8.939852318279998267e-01
1.638839224779563980e-02 5.775174140930175781e+01 8.363002097162742787e-01
1.667914201980251476e-02 5.432496738433837891e+01 7.825843097739034748e-01
1.697505004215169727e-02 5.110057640075683594e+01 7.325833155409590125e-01
1.727620782840279950e-02 4.806757831573486328e+01 6.860502736879737773e-01
1.758270851567595924e-02 4.521551609039306641e+01 6.427294892013766248e-01
1.789464689345575052e-02 4.253437232971191406e+01 6.024211353905458699e-01
1.821211943290607788e-02 4.001454448699951172e+01 5.648686024961357965e-01
1.853522431670525869e-02 3.764681816101074219e+01 5.299055252803618332e-01
1.886406146941029330e-02 3.542236804962158203e+01 4.973072019637359009e-01
1.919873258835989166e-02 3.333270740509033203e+01 4.669112699787863474e-01
1.953934117512577326e-02 3.136976528167724609e+01 4.385407194850717283e-01
1.988599256752190611e-02 2.952576732635498047e+01 4.120260579285118241e-01
2.023879397218167342e-02 2.779335689544677734e+01 3.872756800943975009e-01
2.059785449771293214e-02 2.616553020477294922e+01 3.641465249736575704e-01
2.096328518844138566e-02 2.463568782806396484e+01 3.425382584414385367e-01
2.133519905875250547e-02 2.319759368896484375e+01 3.224017231556773333e-01
2.171371112804276401e-02 2.184537792205810547e+01 3.036402776525055081e-01
2.209893845629094800e-02 2.057358169555664062e+01 2.861511432908151464e-01
2.249100018026054665e-02 1.937706279754638672e+01 2.698919122298950590e-01
2.289001755034435551e-02 1.825109672546386719e+01 2.548135831509049098e-01
2.329611396806288703e-02 1.719129276275634766e+01 2.408053428285295006e-01
2.370941502422790198e-02 1.619354724884033203e+01 2.278134243165405026e-01
2.413004853778307271e-02 1.525412940979003906e+01 2.157562298809048984e-01
2.455814459533374114e-02 1.436951065063476562e+01 2.046591702723396244e-01
2.499383559137794211e-02 1.353652381896972656e+01 1.942844035000220460e-01
2.543725626925121344e-02 1.275217151641845703e+01 1.847226760336034834e-01
2.588854376279775202e-02 1.201368522644042969e+01 1.758246474207328103e-01
2.634783763878096111e-02 1.131847381591796875e+01 1.675594577306813715e-01
2.681527994004637844e-02 1.066415214538574219e+01 1.599178866442087510e-01
2.729101522945025227e-02 1.004843330383300781e+01 1.528312512460127670e-01
2.777519063456760501e-02 9.469186782836914062e+00 1.463410757416342967e-01
2.826795589319353735e-02 8.924375534057617188e+00 1.402855059988713793e-01
2.876946339965144941e-02 8.412038803100585938e+00 1.346523527589311153e-01
2.927986825192328488e-02 7.930368423461914062e+00 1.295262080592910481e-01
2.979932829961547472e-02 7.477521896362304688e+00 1.247861941012756853e-01
3.032800419277615483e-02 7.051816940307617188e+00 1.204303906989687145e-01
3.086605943157845824e-02 6.651590347290039062e+00 1.164363950061631237e-01
3.141366041688492539e-02 6.275253295898437500e+00 1.126904041933723122e-01
3.197097650170950545e-02 5.921302795410156250e+00 1.093401172053000414e-01
3.253818004359197713e-02 5.588224411010742188e+00 1.062614883494956558e-01
3.311544645790212571e-02 5.274669647216796875e+00 1.033496605884605679e-01
3.370295427208910150e-02 4.979305267333984375e+00 1.008084992231557814e-01
3.430088518089351862e-02 4.700855255126953125e+00 9.833746777479769607e-02
3.490942410253914524e-02 4.438169479370117188e+00 9.629916434078945875e-02
3.552875923592109519e-02 4.190162658691406250e+00 9.437858928398100422e-02
3.615908211880919376e-02 3.955812454223632812e+00 9.258306948821352911e-02
3.680058768708330957e-02 3.734224319458007812e+00 9.098292733478215155e-02
3.745347433502023426e-02 3.524564743041992188e+00 8.956733974842266688e-02
3.811794397664951262e-02 3.326028823852539062e+00 8.812901697405060852e-02
3.879420210819820025e-02 3.137979507446289062e+00 8.699631816921908622e-02
3.948245787164349901e-02 2.959793090820312500e+00 8.582645524499933620e-02
4.018292411939242137e-02 2.790952682495117188e+00 8.488794457851847608e-02
4.089581748010965440e-02 2.630983352661132812e+00 8.391621507398763780e-02
4.162135842571251798e-02 2.479461669921875000e+00 8.302504416731359971e-02
4.235977133955526330e-02 2.336027145385742188e+00 8.219384926758130372e-02
4.311128458582235562e-02 2.200366973876953125e+00 8.144788852341032503e-02
4.387613058015331358e-02 2.072195053100585938e+00 8.090748116096867226e-02
4.465454586152050459e-02 1.951198577880859375e+00 8.036343988844134312e-02
4.544677116538175382e-02 1.837156295776367188e+00 7.991122088077649843e-02
4.625305149813135897e-02 1.729825973510742188e+00 7.962428558843558102e-02
4.707363621287134064e-02 1.628974914550781250e+00 7.940840371193798319e-02
4.790877908652738798e-02 1.534330368041992188e+00 7.933631254527305499e-02
4.875873839833294587e-02 1.445650100708007812e+00 7.933631254527305499e-02
4.962377700970524441e-02 1.362695693969726562e+00 7.938438059727177809e-02
5.050416244553912470e-02 1.285182952880859375e+00 7.938438059727177809e-02
5.140016697694234360e-02 1.212865829467773438e+00 7.957636245102875372e-02
5.231206770543948142e-02 1.145397186279296875e+00 7.967217989988725768e-02
5.324014664866900948e-02 1.082559585571289062e+00 7.969611626212173838e-02
5.418469082760118960e-02 1.024015426635742188e+00 7.976788225258647780e-02
5.514599235530336097e-02 9.694194793701171875e-01 7.974396743200626303e-02
5.612434852727950924e-02 9.185428619384765625e-01 7.962428558843558102e-02
5.712006191341329614e-02 8.710556030273437500e-01 7.943241956118263225e-02
5.813344045154151402e-02 8.266429901123046875e-01 7.919193333091130438e-02
5.916479754268844093e-02 7.850570678710937500e-01 7.882982840082251863e-02
6.021445214798896300e-02 7.460308074951171875e-01 7.849035663050828171e-02
6.128272888733177215e-02 7.093048095703125000e-01 7.800283417076507575e-02
6.236995813975267089e-02 6.746883392333984375e-01 7.753684859874690471e-02
6.347647614560830709e-02 6.419296264648437500e-01 7.706804553495648358e-02
6.460262511056358292e-02 6.109046936035156250e-01 7.662127049192590800e-02
6.574875331142288060e-02 5.814208984375000000e-01 7.609671772960217850e-02
6.691521520383963972e-02 5.533504486083984375e-01 7.571981240226612064e-02
6.810237153193672566e-02 5.266017913818359375e-01 7.531570111194860195e-02
6.931058943987097876e-02 5.010967254638671875e-01 7.496031664998237254e-02
7.054024258537801295e-02 4.767436981201171875e-01 7.467989958712953347e-02
7.179171125533045927e-02 4.535083770751953125e-01 7.437278423695223295e-02
7.306538248334727703e-02 4.313545227050781250e-01 7.414161287539963729e-02
7.436165016948875772e-02 4.102249145507812500e-01 7.406439541350992584e-02
7.568091520207553824e-02 3.901557922363281250e-01 7.401287234959537387e-02
7.702358558166907954e-02 3.711185455322265625e-01 7.380642042066869191e-02
7.839007654725076157e-02 3.530578613281250000e-01 7.378057331064102886e-02
7.978081070464078384e-02 3.360538482666015625e-01 7.372885190694090929e-02
8.119621815719411939e-02 3.199882507324218750e-01 7.362530009754204852e-02
8.263673663881643261e-02 3.049182891845703125e-01 7.365120169908126457e-02
8.410281164933861020e-02 2.907886505126953125e-01 7.349565516494835360e-02
8.559489659229392589e-02 2.775764465332031250e-01 7.333977873249447610e-02
8.711345291513943045e-02 2.652378082275390625e-01 7.326171614652754460e-02
8.865895025196418588e-02 2.537555694580078125e-01 7.313142666737912356e-02
9.023186656873073697e-02 2.430534362792968750e-01 7.302702771812467908e-02
9.183268831109187014e-02 2.330837249755859375e-01 7.307924583542854680e-02
9.346191055483081545e-02 2.238101959228515625e-01 7.297477223542736535e-02
9.512003715897038303e-02 2.151584625244140625e-01 7.294863045696522996e-02
9.680758092159756634e-02 2.070884704589843750e-01 7.297477223542736535e-02
9.852506373845401622e-02 1.995086669921875000e-01 7.310534090708165067e-02
1.002730167643385711e-01 1.923675537109375000e-01 7.300090465246389382e-02
1.020519805773749122e-01 1.856403350830078125e-01 7.305314144244157148e-02
1.038625053461919162e-01 1.792678833007812500e-01 7.313142666737912356e-02
1.057051510000710515e-01 1.732120513916015625e-01 7.305314144244157148e-02
1.075804874021124291e-01 1.674308776855468750e-01 7.305314144244157148e-02
1.094890945254718834e-01 1.619052886962890625e-01 7.305314144244157148e-02
1.114315626327264525e-01 1.566066741943359375e-01 7.297477223542736535e-02
1.134084924584201071e-01 1.515541076660156250e-01 7.289631877547469996e-02
1.154204953948500256e-01 1.467123031616210938e-01 7.297477223542736535e-02
1.174681936811470123e-01 1.420831680297851562e-01 7.294863045696522996e-02
1.195522205957118556e-01 1.376914978027343750e-01 7.289631877547469996e-02
1.216732206520654697e-01 1.335287094116210938e-01 7.289631877547469996e-02
1.238318497981726884e-01 1.295852661132812500e-01 7.300090465246389382e-02
1.260287756193039232e-01 1.259069442749023438e-01 7.305314144244157148e-02
1.282646775444941656e-01 1.224794387817382812e-01 7.313142666737912356e-02
1.305402470566659201e-01 1.193084716796875000e-01 7.328774624724108955e-02
1.328561879064800999e-01 1.163911819458007812e-01 7.328774624724108955e-02
1.352132163299794299e-01 1.137514114379882812e-01 7.328774624724108955e-02
1.376120612700953150e-01 1.113519668579101562e-01 7.339177432834349812e-02
1.400534646020821228e-01 1.092176437377929688e-01 7.344373311313737163e-02
1.425381813629533201e-01 1.072797775268554688e-01 7.341775831723633405e-02
1.450669799849858554e-01 1.055698394775390625e-01 7.336578113669120493e-02
1.476406425333686989e-01 1.040439605712890625e-01 7.326171614652754460e-02
1.502599649480674537e-01 1.026687622070312500e-01 7.331376710595101376e-02
1.529257572899786477e-01 1.014118194580078125e-01 7.339177432834349812e-02
1.556388439914530852e-01 1.002664566040039062e-01 7.344373311313737163e-02
1.584000641112615904e-01 9.916877746582031250e-02 7.352160244030746250e-02
1.612102715940864905e-01 9.811687469482421875e-02 7.365120169908126457e-02
1.640703355346144476e-01 9.704971313476562500e-02 7.380642042066869191e-02
1.669811404463162618e-01 9.596109390258789062e-02 7.388390749756928999e-02
1.699435865349950281e-01 9.484195709228515625e-02 7.409014350933851301e-02
1.729585899771859392e-01 9.366321563720703125e-02 7.427013024152946674e-02
1.760270832034975530e-01 9.241247177124023438e-02 7.432147496265799347e-02
1.791500151869771795e-01 9.109115600585937500e-02 7.432147496265799347e-02
1.823283517365950623e-01 8.970022201538085938e-02 7.432147496265799347e-02
1.855630757959326194e-01 8.824682235717773438e-02 7.427013024152946674e-02
1.888551877471716101e-01 8.674716949462890625e-02 7.432147496265799347e-02
1.922057057204763220e-01 8.520650863647460938e-02 7.427013024152946674e-02
1.956156659088629512e-01 8.365106582641601562e-02 7.424444456542270143e-02
1.990861228886577072e-01 8.211231231689453125e-02 7.434713402607140420e-02
2.026181499456374546e-01 8.059549331665039062e-02 7.455208860934497972e-02
2.062128394069585313e-01 7.914781570434570312e-02 7.473096277230074913e-02
2.098713029789742723e-01 7.778739929199218750e-02 7.498575711114244258e-02
2.135946720910437135e-01 7.652235031127929688e-02 7.518897091765686103e-02
2.173840982454432746e-01 7.538104057312011719e-02 7.531570111194860195e-02
2.212407533734825904e-01 7.437968254089355469e-02 7.549276597690503243e-02
2.251658301979418686e-01 7.352471351623535156e-02 7.559375968892041719e-02
2.291605426019361069e-01 7.282114028930664062e-02 7.559375968892041719e-02
2.332261260043253515e-01 7.227683067321777344e-02 7.554327971020982635e-02
