# Q(1/A)  I_MAP  dI_MAP
1.235506196798082101e-03 5.658301217433195561e+05 1.342201897376115812e+04
1.257425561406921551e-03 5.379771036623977125e+05 1.289203375367978333e+04
1.279733801883888846e-03 5.110744697934836149e+05 1.237991917251352606e+04
1.302437817354185458e-03 4.851283245679736137e+05 1.188498164546786575e+04
1.325544629341784963e-03 4.601414645731337368e+05 1.140656145930931962e+04
1.349061383940937994e-03 4.361134972593467683e+05 1.094403479491368125e+04
1.372995354026188691e-03 4.130409727311711758e+05 1.049681522980045156e+04
1.397353941501620856e-03 3.909175274691209197e+05 1.006435470988854286e+04
1.422144679589987118e-03 3.697340387629922479e+05 9.646143989350024640e+03
1.447375235162464682e-03 3.494787885838560760e+05 9.241712541012524525e+03
1.473053411109742162e-03 3.301376355771254748e+05 8.850627949233041363e+03
1.499187148755160015e-03 3.116941938280481845e+05 8.472494802109471493e+03
1.525784530310684119e-03 2.941300170295145363e+05 8.106953106794090672e+03
1.552853781376427409e-03 2.774247866736967117e+05 7.753676257405756587e+03
1.580403273484533603e-03 2.615565028919596225e+05 7.412368590894111549e+03
1.608441526688189974e-03 2.465016765810996294e+05 7.082762571567326631e+03
1.636977212196565187e-03 2.322355214812718332e+05 6.764615649071954977e+03
1.666019155056495992e-03 2.187321449050121009e+05 6.457706840891925822e+03
1.695576336881754334e-03 2.059647358671054244e+05 6.161833093398730853e+03
1.725657898630738197e-03 1.939057494184784591e+05 5.876805479611452029e+03
1.756273143433425979e-03 1.825270860560387373e+05 5.602445297757523804e+03
1.787431539468507758e-03 1.718002651538662612e+05 5.338580136422146097e+03
1.819142722891536066e-03 1.616965914423130453e+05 5.085039976301564820e+03
1.851416500815041824e-03 1.521873136519007385e+05 4.841653403589769368e+03
1.884262854341524004e-03 1.432437745321579278e+05 4.608244010179693760e+03
1.917691941650225256e-03 1.348375515536703169e+05 4.384627060473709207e+03
1.951714101138703325e-03 1.269405877061262727e+05 4.170606503529280417e+03
1.986339854620105747e-03 1.195253119075968862e+05 3.965972409618879738e+03
2.021579910577188648e-03 1.125647486481294036e+05 3.770498906466612880e+03
2.057445167474067794e-03 1.060326165962405503e+05 3.583942683450243294e+03
2.093946717126699344e-03 9.990341600249707699e+04 3.406042124983888698e+03
2.131095848133192101e-03 9.415250483810529113e+04 3.236517116387041369e+03
2.168904049364943701e-03 8.875616370718181133e+04 3.075069550913321109e+03
2.207383013519737241e-03 8.369164966716989875e+04 2.921384544290699068e+03
2.246544640737869070e-03 7.893723918604850769e+04 2.775132335467746998e+03
2.286401042282424495e-03 7.447226054656505585e+04 2.635970827132979593e+03
2.326964544284845001e-03 7.027711609448865056e+04 2.503548691252640310e+03
2.368247691556956639e-03 6.633329479290172458e+04 2.377508935712193306e+03
2.410263251470628337e-03 6.262337561627849936e+04 2.257492809301944817e+03
2.453024217906239323e-03 5.913102236990630627e+04 2.143143899664613400e+03
2.496543815271229805e-03 5.584097057330980897e+04 2.034112273029276594e+03
2.540835502589913666e-03 5.273900708271190524e+04 1.930058500122775968e+03
2.585912977665867640e-03 4.981194315989315510e+04 1.830657420525165435e+03
2.631790181318170718e-03 4.704758171729743481e+04 1.735601514066838945e+03
2.678481301692784387e-03 4.443467948330193758e+04 1.644603767577472581e+03
2.726000778650423343e-03 4.196290483426675200e+04 1.557399955710614677e+03
2.774363308232286659e-03 3.962279203726537526e+04 1.473750283223287624e+03
2.823583847205000767e-03 3.740569263994693756e+04 1.393440364792097398e+03
2.873677617686211036e-03 3.530372471557930112e+04 1.316281553074633393e+03
2.924660111852222730e-03 3.330972065851464868e+04 1.242110643733640018e+03
2.976547096729158064e-03 3.141717418077494949e+04 1.170789014951054241e+03
3.029354619069133791e-03 2.962018713154573925e+04 1.102201267970862546e+03
3.083099010312928198e-03 2.791341671424079686e+04 1.036253451604121892e+03
3.137796891640710472e-03 2.629202363055944443e+04 9.728709550420804817e+02
3.193465179112360292e-03 2.475162162688001990e+04 9.119961555592335571e+02
3.250121088898979237e-03 2.328822887790575624e+04 8.535859066279717808e+02
3.307782142607233744e-03 2.189822156840190291e+04 7.976089433286300618e+02
3.366466172698157240e-03 2.057828999155759811e+04 7.440432759614513998e+02
3.426191328002056377e-03 1.932539743075519800e+04 6.928736352661060209e+02
3.486976079331312057e-03 1.813674201812595129e+04 6.440890175681307710e+02
3.548839225192700671e-03 1.700972172677516937e+04 5.976803758406654197e+02
3.611799897601099089e-03 1.594190259052813053e+04 5.536384865898193084e+02
3.675877567996325892e-03 1.493099020460247993e+04 5.119520155094954248e+02
3.741092053264940751e-03 1.397480449277162552e+04 4.726058003849779539e+02
3.807463521868875884e-03 1.307125772257149220e+04 4.355793562457515691e+02
3.875012500082818633e-03 1.221833565533161163e+04 4.008456075305148829e+02
3.943759878342231219e-03 1.141408173635601997e+04 3.683698478677580965e+02
4.013726917704013054e-03 1.065658416682481766e+04 3.381089232171274830e+02
4.084935256421760169e-03 9.943965670704841614e+03 3.100106392726704030e+02
4.157406916637682200e-03 9.274375776737928391e+03 2.840133923677191206e+02
4.231164311193260329e-03 8.645985378354787827e+03 2.600460328139644730e+02
4.306230250560711369e-03 8.056983362078666687e+03 2.380279704175127335e+02
4.382627949897448076e-03 7.505575047373771667e+03 2.178695463284777531e+02
4.460381036225673744e-03 6.989982207775115967e+03 1.994726909790188074e+02
4.539513555739347998e-03 6.508444435358047485e+03 1.827318952388091873e+02
4.620049981240807561e-03 6.059221592903137207e+03 1.675355085398438746e+02
4.702015219709324879e-03 5.640597135603427887e+03 1.537673619585727636e+02
4.785434620003895315e-03 5.250882088363170624e+03 1.413086872489108430e+02
4.870333980702753508e-03 4.888419444441795349e+03 1.300402582188661995e+02
4.956739558081899207e-03 4.551588829159736633e+03 1.198446522824217624e+02
5.044678074235219023e-03 4.238811220884323120e+03 1.106084918964826045e+02
5.134176725338668312e-03 3.948553584456443787e+03 1.022245172024150293e+02
5.225263190061041514e-03 3.679333285689353943e+03 9.459333890404042222e+01
5.317965638123972084e-03 3.429722174763679504e+03 8.762476288985143924e+01
5.412312739013808334e-03 3.198350208044052124e+03 8.123860907888577287e+01
5.508333670848032312e-03 2.983908558607101440e+03 7.536501834500421637e+01
5.606058129399006836e-03 2.785152188301086426e+03 6.994427184727571500e+01
5.705516337277777641e-03 2.600901762008666992e+03 6.492620651540076437e+01
5.806739053280818123e-03 2.430044948577880859e+03 6.026931462603455714e+01
5.909757581902620564e-03 2.271537107467651367e+03 5.593964427056131683e+01
6.014603783017019589e-03 2.124401319026947021e+03 5.190959113550663062e+01
6.121310081730308751e-03 1.987727820396423340e+03 4.815667831359146334e+01
6.229909478409132242e-03 1.860672900438308716e+03 4.466238564050373583e+01
6.340435558886282907e-03 1.742457247495651245e+03 4.141109259160070621e+01
6.452922504847585436e-03 1.632363837480545044e+03 3.838915774344334864e+01
6.567405104403065304e-03 1.529735406398773193e+03 3.558416308136146000e+01
6.683918762845597952e-03 1.433971605062484741e+03 3.298432966452355686e+01
6.802499513600528472e-03 1.344525831222534180e+03 3.057810241979078114e+01
6.923184029369445006e-03 1.260901875495910645e+03 2.835389368139324873e+01
7.046009633471732314e-03 1.182650421142578125e+03 2.629997306793342560e+01
7.171014311387324640e-03 1.109365410327911377e+03 2.440447045944168281e+01
7.298236722504217525e-03 1.040680448532104492e+03 2.265548389060323586e+01
7.427716212074391040e-03 9.762651891708374023e+02 2.104123590110261688e+01
7.559492823381881027e-03 9.158218007087707520e+02 1.955027745042693610e+01
7.693607310126696769e-03 8.590815896987915039e+02 1.817168197463717050e+01
7.830101149028469154e-03 8.058017191886901855e+02 1.689523210251494589e+01
7.969016552653683874e-03 7.557621955871582031e+02 1.571155530567521552e+01
8.110396482470460036e-03 7.087629814147949219e+02 1.461221341389700257e+01
8.254284662134995024e-03 6.646214599609375000e+02 1.358974171441466261e+01
8.400725591013685420e-03 6.231699962615966797e+02 1.263763143318267446e+01
8.549764557945174065e-03 5.842539100646972656e+02 1.175026442859247844e+01
8.701447655246524748e-03 5.477295656204223633e+02 1.092282532580945897e+01
8.855821792967876957e-03 5.134627876281738281e+02 1.015117755692591217e+01
9.012934713400030246e-03 4.813275003433227539e+02 9.431736278700599385e+00
9.172835005839421671e-03 4.512045478820800781e+02 8.761351932733269621e+00
9.335572121614958002e-03 4.229808454513549805e+02 8.137183107924066405e+00
9.501196389381580745e-03 3.965485563278198242e+02 7.556606045168360097e+00
9.669759030685025694e-03 3.718045320510864258e+02 7.017125570312337857e+00
9.841312175802793827e-03 3.486499376296997070e+02 6.516334842646910985e+00
1.001590887986618383e-02 3.269899263381958008e+02 6.051867727968463839e+00
1.019360313926825738e-02 3.067334508895874023e+02 5.621399129560907149e+00
1.037444990836298292e-02 2.877931680679321289e+02 5.222639450468492761e+00
1.055850511646059219e-02 2.700853958129882812e+02 4.853347032408890982e+00
1.074582568512450452e-02 2.535301342010498047e+02 4.511361085660827719e+00
1.093646954577506998e-02 2.380510768890380859e+02 4.194620029123103500e+00
1.113049565760565116e-02 2.235757026672363281e+02 3.901173459090246265e+00
1.132796402581655142e-02 2.100352497100830078e+02 3.629218442235854880e+00
1.152893572017243441e-02 1.973648376464843750e+02 3.377086418349692476e+00
1.173347289388896805e-02 1.855034599304199219e+02 3.143255394312869377e+00
1.194163880285455982e-02 1.743939189910888672e+02 2.926347705720458325e+00
1.215349782519309536e-02 1.639829444885253906e+02 2.725094462866006761e+00
1.236911548117373104e-02 1.542209682464599609e+02 2.538372802961851527e+00
1.258855845347394038e-02 1.450621242523193359e+02 2.365110184600864418e+00
1.281189460780202474e-02 1.364640750885009766e+02 2.204344499862094242e+00
1.303919301388548752e-02 1.283879394531250000e+02 2.055156233665798471e+00
1.327052396683181881e-02 1.207980422973632812e+02 1.916713327033373382e+00
1.350595900886817843e-02 1.136616744995117188e+02 1.788190204240859948e+00
1.374557095146680674e-02 1.069490203857421875e+02 1.668822737690850211e+00
1.398943389786295836e-02 1.006328353881835938e+02 1.557922983795251737e+00
1.423762326597232709e-02 9.468818283081054688e+01 1.454791026626279349e+00
1.449021581171507089e-02 8.909233856201171875e+01 1.358823467047728606e+00
1.474728965275358059e-02 8.382443428039550781e+01 1.269468147470194097e+00
1.500892429265147411e-02 7.886526489257812500e+01 1.186204705775485646e+00
1.527520064546111778e-02 7.419714927673339844e+01 1.108575237138410996e+00
1.554620106074739751e-02 6.980368995666503906e+01 1.036185735129347751e+00
1.582200934905544226e-02 6.566956138610839844e+01 9.686751798223728338e-01
1.610271080783016659e-02 6.178047943115234375e+01 9.057405289384585778e-01
1.638839224779563980e-02 5.812292098999023438e+01 8.470710105268625112e-01
1.667914201980251476e-02 5.468402862548828125e+01 7.924081107697421578e-01
1.697505004215169727e-02 5.145174026489257812e+01 7.415550347943882237e-01
1.727620782840279950e-02 4.841440200805664062e+01 6.942308563681059974e-01
1.758270851567595924e-02 4.556084823608398438e+01 6.502175773917672208e-01
1.789464689345575052e-02 4.288042831420898438e+01 6.093123966240039380e-01
1.821211943290607788e-02 4.036295318603515625e+01 5.712982437830605997e-01
1.853522431670525869e-02 3.799851989746093750e+01 5.359682480246614755e-01
1.886406146941029330e-02 3.577774810791015625e+01 5.031372827013921301e-01
1.919873258835989166e-02 3.369160461425781250e+01 4.725674632517761209e-01
1.953934117512577326e-02 3.173152923583984375e+01 4.441244774989010491e-01
1.988599256752190611e-02 2.988939285278320312e+01 4.176583251444893619e-01
2.023879397218167342e-02 2.815743255615234375e+01 3.929471990238677659e-01
2.059785449771293214e-02 2.652839660644531250e+01 3.699148626579288890e-01
2.096328518844138566e-02 2.499552917480468750e+01 3.484015886763254799e-01
2.133519905875250547e-02 2.355239105224609375e+01 3.283458148371831142e-01
2.171371112804276401e-02 2.219313049316406250e+01 3.095810945480400034e-01
2.209893845629094800e-02 2.091231536865234375e+01 2.920754610561658859e-01
2.249100018026054665e-02 1.970487594604492188e+01 2.756813624876496283e-01
2.289001755034435551e-02 1.856627655029296875e+01 2.604036455077962109e-01
2.329611396806288703e-02 1.749226379394531250e+01 2.461324994294549207e-01
2.370941502422790198e-02 1.647900009155273438e+01 2.327990636852613482e-01
2.413004853778307271e-02 1.552301788330078125e+01 2.203398559035776860e-01
2.455814459533374114e-02 1.462112426757812500e+01 2.087926252326994803e-01
2.499383559137794211e-02 1.377032089233398438e+01 1.979991005000480420e-01
2.543725626925121344e-02 1.296799850463867188e+01 1.880789401930493265e-01
2.588854376279775202e-02 1.221163940429687500e+01 1.788469641125217113e-01
2.634783763878096111e-02 1.149893188476562500e+01 1.703366883626183104e-01
2.681527994004637844e-02 1.082770919799804688e+01 1.624971829683710123e-01
2.729101522945025227e-02 1.019596099853515625e+01 1.552703665183733650e-01
2.777519063456760501e-02 9.601619720458984375e+00 1.486557811178752242e-01
2.826795589319353735e-02 9.042911529541015625e+00 1.425513673522087743e-01
2.876946339965144941e-02 8.517925262451171875e+00 1.369835605085857611e-01
2.927986825192328488e-02 8.024852752685546875e+00 1.318178517687262075e-01
2.979932829961547472e-02 7.561992645263671875e+00 1.271482874903109017e-01
3.032800419277615483e-02 7.127609252929687500e+00 1.226587380320904863e-01
3.086605943157845824e-02 6.719974517822265625e+00 1.186272237426579251e-01
3.141366041688492539e-02 6.337490081787109375e+00 1.149194584637160121e-01
3.197097650170950545e-02 5.978485107421875000e+00 1.114993201265006562e-01
3.253818004359197713e-02 5.641395568847656250e+00 1.082884084033524374e-01
3.311544645790212571e-02 5.324768066406250000e+00 1.054325748145764075e-01
3.370295427208910150e-02 5.027053833007812500e+00 1.027945106792247376e-01
3.430088518089351862e-02 4.746913909912109375e+00 1.004863356984887490e-01
3.490942410253914524e-02 4.483108520507812500e+00 9.827926269850878471e-02
3.552875923592109519e-02 4.234306335449218750e+00 9.629916434078945875e-02
3.615908211880919376e-02 3.999526977539062500e+00 9.462079307647909554e-02
3.680058768708330957e-02 3.777584075927734375e+00 9.291210853333044251e-02
3.745347433502023426e-02 3.567646026611328125e+00 9.156803257602376400e-02
3.811794397664951262e-02 3.368881225585937500e+00 9.024621134490563856e-02
3.879420210819820025e-02 3.180561065673828125e+00 8.894763700574766230e-02
3.948245787164349901e-02 3.001979827880859375e+00 8.771684208158445073e-02
4.018292411939242137e-02 2.832630157470703125e+00 8.668883211395370103e-02
4.089581748010965440e-02 2.672031402587890625e+00 8.564848417687773163e-02
4.162135842571251798e-02 2.519725799560546875e+00 8.482051074456431472e-02
4.235977133955526330e-02 2.375370025634765625e+00 8.412052916936729741e-02
4.311128458582235562e-02 2.238681793212890625e+00 8.366582027579647085e-02
4.387613058015331358e-02 2.109344482421875000e+00 8.339180484456716613e-02
4.465454586152050459e-02 1.987140655517578125e+00 8.325445892948091231e-02
4.544677116538175382e-02 1.871871948242187500e+00 8.332316018633414978e-02
4.625305149813135897e-02 1.763278961181640625e+00 8.352892492321521700e-02
4.707363621287134064e-02 1.661125183105468750e+00 8.391621507398763780e-02
4.790877908652738798e-02 1.565254211425781250e+00 8.439217851745429988e-02
4.875873839833294587e-02 1.475387573242187500e+00 8.475302325682473881e-02
4.962377700970524441e-02 1.391258239746093750e+00 8.535848977895374445e-02
5.050416244553912470e-02 1.312652587890625000e+00 8.562621178430848690e-02
5.140016697694234360e-02 1.239242553710937500e+00 8.589309932537508852e-02
5.231206770543948142e-02 1.170768737792968750e+00 8.595969173697416699e-02
5.324014664866900948e-02 1.106929779052734375e+00 8.589309932537508852e-02
5.418469082760118960e-02 1.047370910644531250e+00 8.555935981956840075e-02
5.514599235530336097e-02 9.918060302734375000e-01 8.515714592418609230e-02
5.612434852727950924e-02 9.399299621582031250e-01 8.452767581399375785e-02
5.712006191341329614e-02 8.913764953613281250e-01 8.387074434993706251e-02
5.813344045154151402e-02 8.458862304687500000e-01 8.309393510227597313e-02
5.916479754268844093e-02 8.031196594238281250e-01 8.212420328761187160e-02
6.021445214798896300e-02 7.628669738769531250e-01 8.137760412499867035e-02
6.128272888733177215e-02 7.248497009277343750e-01 8.052940675034493678e-02
6.236995813975267089e-02 6.888008117675781250e-01 7.979178990552927841e-02
6.347647614560830709e-02 6.545906066894531250e-01 7.897486960607706663e-02
6.460262511056358292e-02 6.220359802246093750e-01 7.844174073446563700e-02
6.574875331142288060e-02 5.909576416015625000e-01 7.785598214060449052e-02
6.691521520383963972e-02 5.612907409667968750e-01 7.729046459925538459e-02
6.810237153193672566e-02 5.329322814941406250e-01 7.699376306416806648e-02
6.931058943987097876e-02 5.058403015136718750e-01 7.669591373465570183e-02
7.054024258537801295e-02 4.799613952636718750e-01 7.644681949523798870e-02
7.179171125533045927e-02 4.552917480468750000e-01 7.617187500000000000e-02
7.306538248334727703e-02 4.318008422851562500e-01 7.607164880527518547e-02
7.436165016948875772e-02 4.094772338867187500e-01 7.599639241540515067e-02
7.568091520207553824e-02 3.883781433105468750e-01 7.587079921701184171e-02
7.702358558166907954e-02 3.684387207031250000e-01 7.574499777213014595e-02
7.839007654725076157e-02 3.497467041015625000e-01 7.561898704142945571e-02
7.978081070464078384e-02 3.321990966796875000e-01 7.551802706711407964e-02
8.119621815719411939e-02 3.158416748046875000e-01 7.534102157025746038e-02
8.263673663881643261e-02 3.006553649902343750e-01 7.526503464061598536e-02
8.410281164933861020e-02 2.866020202636718750e-01 7.513821899090368517e-02
8.559489659229392589e-02 2.736320495605468750e-01 7.501118894402937498e-02
8.711345291513943045e-02 2.616882324218750000e-01 7.488394340890942857e-02
8.865895025196418588e-02 2.507133483886718750e-01 7.485846834662812643e-02
9.023186656873073697e-02 2.405853271484375000e-01 7.485846834662812643e-02
9.183268831109187014e-02 2.312850952148437500e-01 7.478199109014314894e-02
9.346191055483081545e-02 2.226943969726562500e-01 7.467989958712953347e-02
9.512003715897038303e-02 2.147216796875000000e-01 7.462880146305780893e-02
9.680758092159756634e-02 2.073135375976562500e-01 7.465435489693902915e-02
9.852506373845401622e-02 2.003288269042968750e-01 7.475648128517436986e-02
1.002730167643385711e-01 1.937446594238281250e-01 7.483298461198444052e-02
1.020519805773749122e-01 1.874599456787109375e-01 7.478199109014314894e-02
1.038625053461919162e-01 1.814041137695312500e-01 7.470543554259874430e-02
1.057051510000710515e-01 1.755638122558593750e-01 7.473096277230074913e-02
1.075804874021124291e-01 1.699008941650390625e-01 7.480749219611546041e-02
1.094890945254718834e-01 1.643810272216796875e-01 7.483298461198444052e-02
1.114315626327264525e-01 1.589603424072265625e-01 7.470543554259874430e-02
1.134084924584201071e-01 1.536827087402343750e-01 7.465435489693902915e-02
1.154204953948500256e-01 1.485557556152343750e-01 7.470543554259874430e-02
1.174681936811470123e-01 1.435909271240234375e-01 7.452650011069887614e-02
1.195522205957118556e-01 1.387863159179687500e-01 7.460323927650108766e-02
1.216732206520654697e-01 1.342163085937500000e-01 7.462880146305780893e-02
1.238318497981726884e-01 1.298580169677734375e-01 7.467989958712953347e-02
1.260287756193039232e-01 1.257915496826171875e-01 7.480749219611546041e-02
1.282646775444941656e-01 1.220169067382812500e-01 7.488394340890942857e-02
1.305402470566659201e-01 1.185798645019531250e-01 7.488394340890942857e-02
1.328561879064800999e-01 1.154327392578125000e-01 7.496031664998237254e-02
1.352132163299794299e-01 1.126556396484375000e-01 7.503661215741619372e-02
1.376120612700953150e-01 1.101989746093750000e-01 7.506202676006107355e-02
1.400534646020821228e-01 1.080780029296875000e-01 7.501118894402937498e-02
1.425381813629533201e-01 1.062602996826171875e-01 7.506202676006107355e-02
1.450669799849858554e-01 1.047124862670898438e-01 7.503661215741619372e-02
1.476406425333686989e-01 1.034069061279296875e-01 7.501118894402937498e-02
1.502599649480674537e-01 1.023035049438476562e-01 7.503661215741619372e-02
1.529257572899786477e-01 1.013479232788085938e-01 7.508743276070736772e-02
1.556388439914530852e-01 1.004943847656250000e-01 7.518897091765686103e-02
1.584000641112615904e-01 9.970092773437500000e-02 7.521433403894416114e-02
1.612102715940864905e-01 9.890460968017578125e-02 7.536633352177632417e-02
1.640703355346144476e-01 9.807109832763671875e-02 7.549276597690503243e-02
1.669811404463162618e-01 9.716510772705078125e-02 7.566941651488483245e-02
1.699435865349950281e-01 9.616470336914062500e-02 7.582050368664715323e-02
1.729585899771859392e-01 9.502315521240234375e-02 7.599639241540515067e-02
1.760270832034975530e-01 9.373950958251953125e-02 7.592106142803441149e-02
1.791500151869771795e-01 9.232997894287109375e-02 7.599639241540515067e-02
1.823283517365950623e-01 9.079074859619140625e-02 7.604657161692103540e-02
1.855630757959326194e-01 8.911418914794921875e-02 7.592106142803441149e-02
1.888551877471716101e-01 8.736133575439453125e-02 7.597129038584657379e-02
1.922057057204763220e-01 8.554840087890625000e-02 7.589593448330253511e-02
1.956156659088629512e-01 8.371591567993164062e-02 7.592106142803441149e-02
1.990861228886577072e-01 8.190584182739257812e-02 7.604657161692103540e-02
2.026181499456374546e-01 8.016872406005859375e-02 7.622193867612443718e-02
2.062128394069585313e-01 7.853269577026367188e-02 7.644681949523798870e-02
2.098713029789742723e-01 7.704973220825195312e-02 7.667104072808797466e-02
2.135946720910437135e-01 7.574892044067382812e-02 7.691940885748131673e-02
2.173840982454432746e-01 7.465600967407226562e-02 7.709279045308808920e-02
2.212407533734825904e-01 7.379055023193359375e-02 7.724109348939527109e-02
2.251658301979418686e-01 7.317590713500976562e-02 7.726578298770500619e-02
2.291605426019361069e-01 7.280182838439941406e-02 7.729046459925538459e-02
2.332261260043253515e-01 7.266736030578613281e-02 7.724109348939527109e-02
