# Q(1/A)  I_MAP  dI_MAP
4.377648505748250288e-04 1.998453042067323113e+06 8.308257608492007421e+04
4.455313250753588166e-04 2.003152553155845962e+06 8.142509216643382388e+04
4.534355861663153810e-04 2.006307229809178039e+06 7.975990387274710520e+04
4.614800783473826246e-04 2.007900149328518193e+06 7.808866684554345557e+04
4.696672894866124712e-04 2.007917874732096680e+06 7.641305573201351217e+04
4.779997515898240165e-04 2.006350547903613653e+06 7.473475908728924696e+04
4.864800415836623669e-04 2.003191970582894515e+06 7.305547416504342982e+04
4.951107821125495237e-04 1.998439672552356729e+06 7.137690162010301719e+04
5.038946423497687099e-04 1.992094966424241662e+06 6.970074014782303129e+04
5.128343388229472275e-04 1.984162988490179181e+06 6.802868108599833795e+04
5.219326362541750136e-04 1.974652725156186614e+06 6.636240300558206218e+04
5.311923484150342292e-04 1.963577024552522227e+06 6.470356631722969178e+04
5.406163389967977035e-04 1.950952592978504486e+06 6.305380792101915722e+04
5.502075224960606718e-04 1.936799975917280186e+06 6.141473592673120584e+04
5.599688651160921425e-04 1.921143523434031522e+06 5.978792447235736472e+04
5.699033856841702241e-04 1.904011339852957986e+06 5.817490866816883499e+04
5.800141565851962052e-04 1.885435217693020357e+06 5.657717969329983316e+04
5.903043047118737259e-04 1.865450555929382564e+06 5.499618007133141509e+04
6.007770124317377523e-04 1.844096262736279517e+06 5.343329915056488244e+04
6.114355185713500488e-04 1.821414642956929747e+06 5.188986881373108190e+04
6.222831194179451013e-04 1.797451270636728033e+06 5.036715944058555760e+04
6.333231697388565229e-04 1.772254847046399489e+06 4.886637614601931273e+04
6.445590838190193858e-04 1.745877044711745344e+06 4.738865531408263632e+04
6.559943365168885952e-04 1.718372338055027649e+06 4.593506144751444663e+04
6.676324643390821930e-04 1.689797821339647751e+06 4.450658434983729239e+04
6.794770665340949109e-04 1.660213014693472534e+06 4.310413665583827242e+04
6.915318062054173157e-04 1.629679659066729248e+06 4.172855172388454957e+04
7.038004114443945905e-04 1.598261501056760084e+06 4.038058190151106828e+04
7.162866764831956386e-04 1.566024068603571039e+06 3.906089717379338254e+04
7.289944628682249296e-04 1.533034438626655610e+06 3.777008420159562229e+04
7.419277006543606749e-04 1.499360997733817901e+06 3.650864575495615281e+04
7.550903896203792903e-04 1.465073197186807171e+06 3.527700054424646805e+04
7.684866005059365086e-04 1.430241303355285432e+06 3.407548345024750597e+04
7.821204762705039103e-04 1.394936144929932430e+06 3.290434615140246024e+04
7.959962333746297206e-04 1.359228858196813380e+06 3.176375814537762562e+04
8.101181630839421549e-04 1.323190631697821664e+06 3.065380815894291300e+04
8.244906327962760878e-04 1.286892451616270468e+06 2.957450593953064163e+04
8.391180873923520609e-04 1.250404849231556989e+06 2.852578441846531859e+04
8.540050506104184371e-04 1.213797651782853063e+06 2.750750223546208508e+04
8.691561264452727070e-04 1.177139738068267237e+06 2.651944661060710496e+04
8.845760005721163381e-04 1.140498800082929665e+06 2.556133654940701672e+04
9.002694417956557055e-04 1.103941111967460020e+06 2.463282636373837522e+04
9.162413035249268025e-04 1.067531307496613823e+06 2.373350948968629018e+04
9.324965252742715592e-04 1.031332167287649121e+06 2.286292258148240217e+04
9.490401341909520316e-04 9.954044168484988622e+05 2.202054985816726185e+04
9.658772466098665020e-04 9.598065365183884278e+05 2.120582767736009919e+04
9.830130696358385742e-04 9.245945842778608203e+05 2.041814930840250599e+04
1.000452902753992636e-03 8.898220323220328428e+05 1.965686987454962218e+04
1.018202139468684601e-03 8.555396182012618519e+05 1.892131143081217670e+04
1.036266268971518766e-03 8.217952112371218391e+05 1.821076814268822636e+04
1.054650877838957633e-03 7.886336948200333863e+05 1.752451152758023454e+04
1.073361651760039708e-03 7.560968650888451375e+05 1.686179571871661028e+04
1.092404377294763302e-03 7.242233463823720813e+05 1.622186270979884466e+04
1.111784943663651120e-03 6.930485237400019541e+05 1.560394753653652515e+04
1.131509344569075690e-03 6.626044926134347916e+05 1.500728334983784589e+04
1.151583680048893577e-03 6.329200258351657540e+05 1.443110633579252499e+04
1.172014158362963670e-03 6.040205577734531835e+05 1.387466043627598083e+04
1.192807097913132618e-03 5.759281854877881706e+05 1.333720182603492867e+04
1.213968929197288072e-03 5.486616865851515904e+05 1.281800310275349329e+04
1.235506196798082101e-03 5.222365533669348806e+05 1.231635714923597152e+04
1.257425561406921551e-03 4.966650427489392459e+05 1.183158062996848457e+04
1.279733801883888846e-03 4.719562413345491514e+05 1.136301708843064443e+04
1.302437817354185458e-03 4.481161449246220291e+05 1.091003961491931841e+04
1.325544629341784963e-03 4.251477516567120329e+05 1.047205306154064783e+04
1.349061383940937994e-03 4.030511678833132610e+05 1.004849578497654511e+04
1.372995354026188691e-03 3.818237258231956512e+05 9.638840904188893546e+03
1.397353941501620856e-03 3.614601119530536234e+05 9.242597067017657537e+03
1.422144679589987118e-03 3.419525050487779081e+05 8.859308724510028696e+03
1.447375235162464682e-03 3.232907227375656366e+05 8.488555919376518432e+03
1.473053411109742162e-03 3.054623753829784691e+05 8.129953600605857901e+03
1.499187148755160015e-03 2.884530260979216546e+05 7.783150481726522230e+03
1.525784530310684119e-03 2.722463556614574045e+05 7.447827466578170061e+03
1.552853781376427409e-03 2.568243311087675393e+05 7.123695671677346581e+03
1.580403273484533603e-03 2.421673767658546567e+05 6.810494078577933578e+03
1.608441526688189974e-03 2.282545465141460299e+05 6.507986855147204551e+03
1.636977212196565187e-03 2.150636960934270173e+05 6.215960388312982104e+03
1.666019155056495992e-03 2.025716542838178575e+05 5.934220075947841906e+03
1.695576336881754334e-03 1.907543918498940766e+05 5.662586927805220512e+03
1.725657898630738197e-03 1.795871871815118939e+05 5.400894031146536690e+03
1.756273143433425979e-03 1.690447876232415438e+05 5.148982938512249348e+03
1.787431539468507758e-03 1.591015655521377921e+05 4.906700040309766337e+03
1.819142722891536066e-03 1.497316683354824781e+05 4.673892985861749366e+03
1.851416500815041824e-03 1.409091613792106509e+05 4.450407222349895164e+03
1.884262854341524004e-03 1.326081635615304112e+05 4.236082721238411068e+03
1.917691941650225256e-03 1.248029744333233684e+05 4.030750965139350228e+03
1.951714101138703325e-03 1.174681926582716405e+05 3.834232266222596536e+03
1.986339854620105747e-03 1.105788252580575645e+05 3.646333490958313632e+03
2.021579910577188648e-03 1.041103873220011592e+05 3.466846255135227238e+03
2.057445167474067794e-03 9.803899193502590060e+04 3.295545654636963263e+03
2.093946717126699344e-03 9.234143016964290291e+04 3.132189582652442823e+03
2.131095848133192101e-03 8.699524108153954148e+04 2.976518672306543522e+03
2.168904049364943701e-03 8.197877173508703709e+04 2.828256887760844165e+03
2.207383013519737241e-03 7.727122737146727741e+04 2.687112764089947632e+03
2.246544640737869070e-03 7.285271191309485584e+04 2.552781273875655188e+03
2.286401042282424495e-03 6.870425907411286607e+04 2.424946272827064149e+03
2.326964544284845001e-03 6.480785441757552326e+04 2.303283451165755196e+03
2.368247691556956639e-03 6.114644876329135150e+04 2.187463692306456778e+03
2.410263251470628337e-03 5.770396340860507917e+04 2.077156721448756798e+03
2.453024217906239323e-03 5.446528767463052645e+04 1.972034910221872678e+03
2.496543815271229805e-03 5.141626933391764760e+04 1.871777096405100565e+03
2.540835502589913666e-03 4.854369850836135447e+04 1.776072276458643046e+03
2.585912977665867640e-03 4.583528565964661539e+04 1.684623036857197576e+03
2.631790181318170718e-03 4.327963430615700781e+04 1.597148605856528548e+03
2.678481301692784387e-03 4.086620912106148899e+04 1.513387426956587888e+03
2.726000778650423343e-03 3.858530006326735020e+04 1.433099183303135078e+03
2.774363308232286659e-03 3.642798319841176271e+04 1.356066228025707460e+03
2.823583847205000767e-03 3.438607884854078293e+04 1.282094404986337850e+03
2.873677617686211036e-03 3.245210770129412413e+04 1.211013269312364855e+03
2.924660111852222730e-03 3.061924548315256834e+04 1.142675742698273098e+03
2.976547096729158064e-03 2.888127677518129349e+04 1.076957252718459586e+03
3.029354619069133791e-03 2.723254851407557726e+04 1.013754424561277006e+03
3.083099010312928198e-03 2.566792369215935469e+04 9.529833980327067593e+02
3.137796891640710472e-03 2.418273572132736444e+04 8.945778509392818023e+02
3.193465179112360292e-03 2.277274388617277145e+04 8.384868060207326153e+02
3.250121088898979237e-03 2.143409026807546616e+04 7.846723013307969268e+02
3.307782142607233744e-03 2.016325847129523754e+04 7.331069918711074251e+02
3.366466172698157240e-03 1.895703443479537964e+04 6.837717491582255889e+02
3.426191328002056377e-03 1.781246956783533096e+04 6.366533128519640741e+02
3.486976079331312057e-03 1.672684639376401901e+04 5.917420415822590485e+02
3.548839225192700671e-03 1.569764684858918190e+04 5.490297996271250440e+02
3.611799897601099089e-03 1.472252332255244255e+04 5.085080091057632785e+02
3.675877567996325892e-03 1.379927250489592552e+04 4.701658886241909840e+02
3.741092053264940751e-03 1.292581203770637512e+04 4.339888892619344460e+02
3.807463521868875884e-03 1.210015995341539383e+04 3.999573388858108842e+02
3.875012500082818633e-03 1.132041683417558670e+04 3.680452948144211405e+02
3.943759878342231219e-03 1.058475060439109802e+04 3.382196058050834608e+02
4.013726917704013054e-03 9.891383829534053802e+03 3.104391817308850250e+02
4.084935256421760169e-03 9.238583384960889816e+03 2.846544689592204804e+02
4.157406916637682200e-03 8.624652325123548508e+03 2.608071377511728315e+02
4.231164311193260329e-03 8.047923779666423798e+03 2.388299855248055223e+02
4.306230250560711369e-03 7.506756680816411972e+03 2.186470709380559185e+02
4.382627949897448076e-03 6.999533128827810287e+03 2.001741000099383996e+02
4.460381036225673744e-03 6.524657186686992645e+03 1.833190831050295913e+02
4.539513555739347998e-03 6.080554904401302338e+03 1.679832901364766258e+02
4.620049981240807561e-03 5.665675371944904327e+03 1.540625088519544477e+02
4.702015219709324879e-03 5.278492603182792664e+03 1.414486073554512870e+02
4.785434620003895315e-03 4.917508057653903961e+03 1.300313563604270541e+02
4.870333980702753508e-03 4.581253641486167908e+03 1.197004493341640767e+02
4.956739558081899207e-03 4.268294991731643677e+03 1.103476087683587963e+02
5.044678074235219023e-03 3.977234920322895050e+03 1.018686523144943692e+02
5.134176725338668312e-03 3.706716871976852417e+03 9.416537229835546441e+01
5.225263190061041514e-03 3.455428265213966370e+03 8.714710402894122865e+01
5.317965638123972084e-03 3.222103627800941467e+03 8.073187470518881526e+01
5.412312739013808334e-03 3.005527430653572083e+03 7.484708402530498006e+01
5.508333670848032312e-03 2.804536560654640198e+03 6.942970686751621656e+01
5.606058129399006836e-03 2.618022350311279297e+03 6.442605726020690327e+01
5.705516337277777641e-03 2.444932167530059814e+03 5.979118651442072263e+01
5.806739053280818123e-03 2.284270510077476501e+03 5.548801302980976402e+01
5.909757581902620564e-03 2.135099600672721863e+03 5.148626725882891719e+01
6.014603783017019589e-03 1.996539495348930359e+03 4.776136640507814235e+01
6.121310081730308751e-03 1.867767721533775330e+03 4.429327513584338050e+01
6.229909478409132242e-03 1.748018436074256897e+03 4.106542707487997035e+01
6.340435558886282907e-03 1.636581189393997192e+03 3.806375681238149866e+01
6.452922504847585436e-03 1.532799289941787720e+03 3.527585876198145343e+01
6.567405104403065304e-03 1.436067831635475159e+03 3.269030743827496366e+01
6.683918762845597952e-03 1.345831428408622742e+03 3.029613400714369220e+01
6.802499513600528472e-03 1.261581717491149902e+03 2.808246451221534201e+01
6.923184029369445006e-03 1.182854650974273682e+03 2.603830765283304771e+01
7.046009633471732314e-03 1.109227673292160034e+03 2.415247365789198142e+01
7.171014311387324640e-03 1.040316785335540771e+03 2.241361055021543081e+01
7.298236722504217525e-03 9.757735910415649414e+02 2.081032369879744337e+01
7.427716212074391040e-03 9.152823235988616943e+02 1.933134878869010009e+01
7.559492823381881027e-03 8.585569407939910889e+02 1.796575987774018657e+01
7.693607310126696769e-03 8.053382623195648193e+02 1.670317067638750075e+01
7.830101149028469154e-03 7.553912608623504639e+02 1.553391100310047790e+01
7.969016552653683874e-03 7.085024669170379639e+02 1.444916766452343992e+01
8.110396482470460036e-03 6.644775247573852539e+02 1.344106582525354732e+01
8.254284662134995024e-03 6.231389598846435547e+02 1.250269227598396959e+01
8.400725591013685420e-03 5.843240995407104492e+02 1.162808809999856052e+01
8.549764557945174065e-03 5.478831934928894043e+02 1.081216236094489958e+01
8.701447655246524748e-03 5.136777586936950684e+02 1.005060912606453094e+01
8.855821792967876957e-03 4.815790796279907227e+02 9.339773907753292193e+00
9.012934713400030246e-03 4.514669337272644043e+02 8.676533535456112389e+00
9.172835005839421671e-03 4.232284884452819824e+02 8.058160604725062015e+00
9.335572121614958002e-03 3.967573337554931641e+02 7.482216414237322866e+00
9.501196389381580745e-03 3.719527673721313477e+02 6.946432051305778010e+00
9.669759030685025694e-03 3.487190952301025391e+02 6.448653845072955804e+00
9.841312175802793827e-03 3.269651889801025391e+02 5.986766845159478656e+00
1.001590887986618383e-02 3.066040520668029785e+02 5.558669582340253434e+00
1.019360313926825738e-02 2.875525550842285156e+02 5.162257907908483823e+00
1.037444990836298292e-02 2.697311964035034180e+02 4.795434194880755285e+00
1.055850511646059219e-02 2.530639910697937012e+02 4.456116217147243042e+00
1.074582568512450452e-02 2.374783449172973633e+02 4.142267326123969085e+00
1.093646954577506998e-02 2.229049997329711914e+02 3.851919037757348896e+00
1.113049565760565116e-02 2.092780237197875977e+02 3.583208362854560569e+00
1.132796402581655142e-02 1.965347557067871094e+02 3.334383099875939838e+00
1.152893572017243441e-02 1.846158151626586914e+02 3.103827814301250321e+00
1.173347289388896805e-02 1.734651060104370117e+02 2.890065401914591714e+00
1.194163880285455982e-02 1.630297412872314453e+02 2.691758441443079963e+00
1.215349782519309536e-02 1.532600708007812500e+02 2.507700694791585860e+00
1.236911548117373104e-02 1.441095666885375977e+02 2.336803671193854903e+00
1.258855845347394038e-02 1.355348310470581055e+02 2.178079428941767759e+00
1.281189460780202474e-02 1.274954376220703125e+02 2.030637678140246649e+00
1.303919301388548752e-02 1.199538898468017578e+02 1.893657175942889515e+00
1.327052396683181881e-02 1.128754768371582031e+02 1.766379946108331378e+00
1.350595900886817843e-02 1.062281341552734375e+02 1.648101917115327719e+00
1.374557095146680674e-02 9.998232078552246094e+01 1.538160030457453642e+00
1.398943389786295836e-02 9.411084747314453125e+01 1.435946744903590977e+00
1.423762326597232709e-02 8.858874511718750000e+01 1.340889658735683110e+00
1.449021581171507089e-02 8.339307975769042969e+01 1.252451209909242413e+00
1.474728965275358059e-02 7.850279426574707031e+01 1.170158247719953248e+00
1.500892429265147411e-02 7.389854621887207031e+01 1.093549437526467383e+00
1.527520064546111778e-02 6.956257057189941406e+01 1.022208604399416743e+00
1.554620106074739751e-02 6.547849273681640625e+01 9.557848228997711804e-01
1.582200934905544226e-02 6.163125610351562500e+01 8.939105549898522796e-01
1.610271080783016659e-02 5.800687408447265625e+01 8.362888061460324041e-01
1.638839224779563980e-02 5.459245681762695312e+01 7.826306160330962491e-01
1.667914201980251476e-02 5.137596511840820312e+01 7.326796421409649263e-01
1.697505004215169727e-02 4.834619331359863281e+01 6.861308943984718578e-01
1.727620782840279950e-02 4.549267005920410156e+01 6.427888379820974052e-01
1.758270851567595924e-02 4.280557441711425781e+01 6.023926394718346344e-01
1.789464689345575052e-02 4.027563858032226562e+01 5.647639174652565597e-01
1.821211943290607788e-02 3.789414978027343750e+01 5.296535064682027505e-01
1.853522431670525869e-02 3.565286254882812500e+01 4.969158419731717902e-01
1.886406146941029330e-02 3.354397964477539062e+01 4.663471944919866941e-01
1.919873258835989166e-02 3.156010437011718750e+01 4.377963560995711267e-01
1.953934117512577326e-02 2.969418334960937500e+01 4.111455702444580806e-01
1.988599256752190611e-02 2.793957138061523438e+01 3.862301601018046093e-01
2.023879397218167342e-02 2.628995895385742188e+01 3.629871121054954464e-01
2.059785449771293214e-02 2.473930358886718750e+01 3.413054502940007784e-01
2.096328518844138566e-02 2.328190612792968750e+01 3.210678498526197688e-01
2.133519905875250547e-02 2.191229629516601562e+01 3.022236114669484275e-01
2.171371112804276401e-02 2.062538909912109375e+01 2.846943497906735399e-01
2.209893845629094800e-02 1.941621780395507812e+01 2.684108279458817803e-01
2.249100018026054665e-02 1.828022003173828125e+01 2.532367977455525221e-01
2.289001755034435551e-02 1.721297836303710938e+01 2.391282334056745174e-01
2.329611396806288703e-02 1.621030426025390625e+01 2.260821281351300671e-01
2.370941502422790198e-02 1.526828002929687500e+01 2.140076058720664920e-01
2.413004853778307271e-02 1.438319396972656250e+01 2.027396434768231892e-01
2.455814459533374114e-02 1.355150222778320312e+01 1.922514026129344689e-01
2.499383559137794211e-02 1.276981735229492188e+01 1.825205501325895263e-01
2.543725626925121344e-02 1.203504562377929688e+01 1.735426025853864240e-01
2.588854376279775202e-02 1.134417343139648438e+01 1.651632530149620692e-01
2.634783763878096111e-02 1.069435882568359375e+01 1.574296291514580837e-01
2.681527994004637844e-02 1.008298110961914062e+01 1.502383563565014568e-01
2.729101522945025227e-02 9.507549285888671875e+00 1.436177848152323244e-01
2.777519063456760501e-02 8.965702056884765625e+00 1.374284037675959358e-01
2.826795589319353735e-02 8.455257415771484375e+00 1.317599607462728861e-01
2.876946339965144941e-02 7.974140167236328125e+00 1.265166776617316080e-01
2.927986825192328488e-02 7.520500183105468750e+00 1.217691597716120261e-01
2.979932829961547472e-02 7.092468261718750000e+00 1.173176360756344322e-01
3.032800419277615483e-02 6.688407897949218750e+00 1.131464715465643617e-01
3.086605943157845824e-02 6.306961059570312500e+00 1.093750000000000000e-01
3.141366041688492539e-02 5.946548461914062500e+00 1.058298217511255135e-01
3.197097650170950545e-02 5.606018066406250000e+00 1.026645437574330022e-01
3.253818004359197713e-02 5.284194946289062500e+00 9.972419852515423955e-02
3.311544645790212571e-02 4.980033874511718750e+00 9.697024677583132579e-02
3.370295427208910150e-02 4.692581176757812500e+00 9.466110012541120722e-02
3.430088518089351862e-02 4.421020507812500000e+00 9.239747009777242448e-02
3.490942410253914524e-02 4.164566040039062500e+00 9.035182426734669758e-02
3.552875923592109519e-02 3.922508239746093750e+00 8.853927309877450413e-02
3.615908211880919376e-02 3.694206237792968750e+00 8.693051986042142631e-02
3.680058768708330957e-02 3.479179382324218750e+00 8.540316839482596512e-02
3.745347433502023426e-02 3.276870727539062500e+00 8.400708268596315809e-02
3.811794397664951262e-02 3.086700439453125000e+00 8.284105492362693612e-02
3.879420210819820025e-02 2.908226013183593750e+00 8.156489460086367715e-02
3.948245787164349901e-02 2.740989685058593750e+00 8.043461047646094375e-02
4.018292411939242137e-02 2.584533691406250000e+00 7.938438059727177809e-02
4.089581748010965440e-02 2.438400268554687500e+00 7.846605244765884890e-02
4.162135842571251798e-02 2.302101135253906250e+00 7.775792670857180344e-02
4.235977133955526330e-02 2.175079345703125000e+00 7.701853184816544184e-02
4.311128458582235562e-02 2.056930541992187500e+00 7.664615964979915042e-02
4.387613058015331358e-02 1.947151184082031250e+00 7.642186541606972583e-02
4.465454586152050459e-02 1.845130920410156250e+00 7.639690318596853436e-02
4.544677116538175382e-02 1.750312805175781250e+00 7.659637324659210322e-02
4.625305149813135897e-02 1.662155151367187500e+00 7.684498270666406672e-02
4.707363621287134064e-02 1.580108642578125000e+00 7.736446218882171710e-02
4.790877908652738798e-02 1.503601074218750000e+00 7.788047670850345439e-02
4.875873839833294587e-02 1.432022094726562500e+00 7.841742148392473466e-02
4.962377700970524441e-02 1.364936828613281250e+00 7.897486960607706663e-02
5.050416244553912470e-02 1.301712036132812500e+00 7.943241956118263225e-02
5.140016697694234360e-02 1.241981506347656250e+00 7.974396743200626303e-02
5.231206770543948142e-02 1.185142517089843750e+00 7.974396743200626303e-02
5.324014664866900948e-02 1.130828857421875000e+00 7.981569039727558212e-02
5.418469082760118960e-02 1.078796386718750000e+00 7.952841043555598788e-02
5.514599235530336097e-02 1.028556823730468750e+00 7.904729040956273711e-02
5.612434852727950924e-02 9.798965454101562500e-01 7.849035663050828171e-02
5.712006191341329614e-02 9.327011108398437500e-01 7.780696987125816644e-02
5.813344045154151402e-02 8.867416381835937500e-01 7.686979943029073614e-02
5.916479754268844093e-02 8.419494628906250000e-01 7.609671772960217850e-02
6.021445214798896300e-02 7.982101440429687500e-01 7.516359923786662678e-02
6.128272888733177215e-02 7.556533813476562500e-01 7.434713402607140420e-02
6.236995813975267089e-02 7.142333984375000000e-01 7.346969872579697802e-02
6.347647614560830709e-02 6.740036010742187500e-01 7.279158263118837291e-02
6.460262511056358292e-02 6.351394653320312500e-01 7.215997344496549726e-02
6.574875331142288060e-02 5.976867675781250000e-01 7.146943149817182317e-02
6.691521520383963972e-02 5.618209838867187500e-01 7.106798983851661533e-02
6.810237153193672566e-02 5.276641845703125000e-01 7.066426763720914939e-02
6.931058943987097876e-02 4.952697753906250000e-01 7.036673255723367715e-02
7.054024258537801295e-02 4.647903442382812500e-01 7.006793404160975569e-02
7.179171125533045927e-02 4.363327026367187500e-01 6.990441471942687723e-02
7.306538248334727703e-02 4.099349975585937500e-01 6.976785585738964901e-02
7.436165016948875772e-02 3.857116699218750000e-01 6.963102917959330951e-02
7.568091520207553824e-02 3.635482788085937500e-01 6.946648142101069512e-02
7.702358558166907954e-02 3.434219360351562500e-01 6.941154548405023550e-02
7.839007654725076157e-02 3.253326416015625000e-01 6.930154296566473637e-02
7.978081070464078384e-02 3.091583251953125000e-01 6.916379378760068031e-02
8.119621815719411939e-02 2.947769165039062500e-01 6.910861723810207691e-02
8.263673663881643261e-02 2.820434570312500000e-01 6.888746909589217593e-02
8.410281164933861020e-02 2.707824707031250000e-01 6.883207104182068048e-02
8.559489659229392589e-02 2.608795166015625000e-01 6.869338044948818112e-02
8.711345291513943045e-02 2.520217895507812500e-01 6.858222603937280670e-02
8.865895025196418588e-02 2.441024780273437500e-01 6.858222603937280670e-02
9.023186656873073697e-02 2.369003295898437500e-01 6.858222603937280670e-02
9.183268831109187014e-02 2.302932739257812500e-01 6.847089118343009650e-02
9.346191055483081545e-02 2.240066528320312500e-01 6.841515581303513061e-02
9.512003715897038303e-02 2.179603576660156250e-01 6.847089118343009650e-02
9.680758092159756634e-02 2.119903564453125000e-01 6.841515581303513061e-02
9.852506373845401622e-02 2.060432434082031250e-01 6.849874186230539563e-02
1.002730167643385711e-01 2.000160217285156250e-01 6.849874186230539563e-02
1.020519805773749122e-01 1.938743591308593750e-01 6.841515581303513061e-02
1.038625053461919162e-01 1.875991821289062500e-01 6.838727109379530433e-02
1.057051510000710515e-01 1.811256408691406250e-01 6.844302917162199684e-02
1.075804874021124291e-01 1.745834350585937500e-01 6.838727109379530433e-02
1.094890945254718834e-01 1.679115295410156250e-01 6.833146751771836114e-02
1.114315626327264525e-01 1.612663269042968750e-01 6.844302917162199684e-02
1.134084924584201071e-01 1.547126770019531250e-01 6.830354863299105406e-02
1.154204953948500256e-01 1.482658386230468750e-01 6.824767660021932580e-02
1.174681936811470123e-01 1.420326232910156250e-01 6.827561833183021234e-02
1.195522205957118556e-01 1.361351013183593750e-01 6.824767660021932580e-02
1.216732206520654697e-01 1.306228637695312500e-01 6.830354863299105406e-02
1.238318497981726884e-01 1.255416870117187500e-01 6.833146751771836114e-02
1.260287756193039232e-01 1.209678649902343750e-01 6.830354863299105406e-02
1.282646775444941656e-01 1.169395446777343750e-01 6.855440927650095773e-02
1.305402470566659201e-01 1.134643554687500000e-01 6.852658122206575775e-02
1.328561879064800999e-01 1.105194091796875000e-01 6.863782574533429381e-02
1.352132163299794299e-01 1.081371307373046875e-01 6.869338044948818112e-02
1.376120612700953150e-01 1.062450408935546875e-01 6.872114095999680428e-02
1.400534646020821228e-01 1.047935485839843750e-01 6.872114095999680428e-02
1.425381813629533201e-01 1.037502288818359375e-01 6.869338044948818112e-02
1.450669799849858554e-01 1.030025482177734375e-01 6.874889026092985411e-02
1.476406425333686989e-01 1.025142669677734375e-01 6.863782574533429381e-02
1.502599649480674537e-01 1.021518707275390625e-01 6.866560871580838776e-02
1.529257572899786477e-01 1.018924713134765625e-01 6.863782574533429381e-02
1.556388439914530852e-01 1.016120910644531250e-01 6.869338044948818112e-02
1.584000641112615904e-01 1.012725830078125000e-01 6.888746909589217593e-02
1.612102715940864905e-01 1.007976531982421875e-01 6.902576971512613957e-02
1.640703355346144476e-01 1.001548767089843750e-01 6.924647617670248723e-02
1.669811404463162618e-01 9.932041168212890625e-02 6.927401504284452782e-02
1.699435865349950281e-01 9.825706481933593750e-02 6.941154548405023550e-02
1.729585899771859392e-01 9.696960449218750000e-02 6.946648142101069512e-02
1.760270832034975530e-01 9.547233581542968750e-02 6.957622316623779390e-02
1.791500151869771795e-01 9.382057189941406250e-02 6.960363156720883460e-02
1.823283517365950623e-01 9.199810028076171875e-02 6.949393310412967095e-02
1.855630757959326194e-01 9.012031555175781250e-02 6.960363156720883460e-02
1.888551877471716101e-01 8.819484710693359375e-02 6.949393310412967095e-02
1.922057057204763220e-01 8.627891540527343750e-02 6.946648142101069512e-02
1.956156659088629512e-01 8.447313308715820312e-02 6.960363156720883460e-02
1.990861228886577072e-01 8.281373977661132812e-02 6.968579208949715609e-02
2.026181499456374546e-01 8.133268356323242188e-02 6.976785585738964901e-02
2.062128394069585313e-01 8.011555671691894531e-02 6.995896362723560968e-02
2.098713029789742723e-01 7.915425300598144531e-02 7.014955076589050875e-02
2.135946720910437135e-01 7.848966121673583984e-02 7.039383316773475951e-02
2.173840982454432746e-01 7.812047004699707031e-02 7.052918002057730062e-02
2.212407533734825904e-01 7.803469896316528320e-02 7.061026360361413734e-02
2.251658301979418686e-01 7.823485136032104492e-02 7.074519639169857266e-02
2.291605426019361069e-01 7.866513729095458984e-02 7.071823043059247138e-02
2.332261260043253515e-01 7.928717136383056641e-02 7.077215207809936515e-02
