# Q(1/A)  I_MAP  dI_MAP
2.091741310406023124e-01 4.752063751220703125e-02 7.292247930700965219e-02
2.128539600343204441e-01 4.733371734619140625e-02 7.302702771812467908e-02
2.165985252425773888e-01 4.712438583374023438e-02 7.302702771812467908e-02
2.204089655165208106e-01 4.685974121093750000e-02 7.302702771812467908e-02
2.242864397421729383e-01 4.652500152587890625e-02 7.305314144244157148e-02
2.282321271928877127e-01 4.608964920043945312e-02 7.297477223542736535e-02
2.322472278880082508e-01 4.557037353515625000e-02 7.307924583542854680e-02
2.363329629578339586e-01 4.496145248413085938e-02 7.326171614652754460e-02
2.404905750150091726e-01 4.429149627685546875e-02 7.344373311313737163e-02
2.447213285324429388e-01 4.356908798217773438e-02 7.380642042066869191e-02
2.490265102278797771e-01 4.280996322631835938e-02 7.406439541350992584e-02
2.534074294552345341e-01 4.205656051635742188e-02 7.452650011069887614e-02
2.578654186028120354e-01 4.133796691894531250e-02 7.478199109014314894e-02
2.624018334985321332e-01 4.067707061767578125e-02 7.506202676006107355e-02
2.670180538222834410e-01 4.011094570159912109e-02 7.521433403894416114e-02
2.717154835255324863e-01 3.966176509857177734e-02 7.526503464061598536e-02
2.764955512583121000e-01 3.934383392333984375e-02 7.526503464061598536e-02
2.813597108037241834e-01 3.916549682617187500e-02 7.518897091765686103e-02
2.863094415200847509e-01 3.914141654968261719e-02 7.521433403894416114e-02
2.913462487908478615e-01 3.926056623458862305e-02 7.541693193870242784e-02
2.964716644824444414e-01 3.950206935405731201e-02 7.569461865264101585e-02
3.016872474101753854e-01 3.984919190406799316e-02 7.619691094973109202e-02
3.069945838123019355e-01 4.026648402214050293e-02 7.684498270666406672e-02
3.123952878324738336e-01 4.071193933486938477e-02 7.748763447217724143e-02
3.178910020106469059e-01 4.115360975265502930e-02 7.819820788737344430e-02
3.234833977826356843e-01 4.154276847839355469e-02 7.866027564688385376e-02
3.291741759884547758e-01 4.182600975036621094e-02 7.904729040956273711e-02
3.349650673896026332e-01 4.197812080383300781e-02 7.911964492394177317e-02
3.408578331954454366e-01 4.195940494537353516e-02 7.899901725061204971e-02
3.468542655988628431e-01 4.175806045532226562e-02 7.892655215303417959e-02
3.529561883213134243e-01 4.135227203369140625e-02 7.892655215303417959e-02
3.591654571674925966e-01 4.074442386627197266e-02 7.928821535228296191e-02
3.654839605897462484e-01 3.995251655578613281e-02 8.005430285905935917e-02
3.719136202624140353e-01 3.901100158691406250e-02 8.118988160479112537e-02
3.784563916662768701e-01 3.796052932739257812e-02 8.258740043697646027e-02
3.851142646832854677e-01 3.685450553894042969e-02 8.393894119900116579e-02
3.918892642017532402e-01 3.575778007507324219e-02 8.508992543278111331e-02
3.987834507321926236e-01 3.473114967346191406e-02 8.573751588924988232e-02
4.057989210339884578e-01 3.383731842041015625e-02 8.584867568685902728e-02
4.129378087530944375e-01 3.312897682189941406e-02 8.562621178430848690e-02
4.202022850709480895e-01 3.264689445495605469e-02 8.553706422053980463e-02
4.275945593648021181e-01 3.240537643432617188e-02 8.602623259978608994e-02
4.351168798796712367e-01 3.239989280700683594e-02 8.765158465748779104e-02
4.427715344121028740e-01 3.259253501892089844e-02 9.043622580304863656e-02
4.505608510059720406e-01 3.290605545043945312e-02 9.393292700321131949e-02
4.584871986605215111e-01 3.324341773986816406e-02 9.708819157528568444e-02
4.665529880508553773e-01 3.346824645996093750e-02 9.901399887216075224e-02
4.747606722611085739e-01 3.343367576599121094e-02 9.905251822739036260e-02
4.831127475305138086e-01 3.298902511596679688e-02 9.779287318062536427e-02
4.916117540125937158e-01 3.199791908264160156e-02 9.781237519960089832e-02
5.002602765477107694e-01 3.037118911743164062e-02 1.028501605131373897e-01
5.090609454492032171e-01 2.810287475585937500e-02 1.150189989401207563e-01
5.180164373033557812e-01 2.531981468200683594e-02 1.309904893524001246e-01
5.271294757834413813e-01 2.233457565307617188e-02 1.420285856460768992e-01
5.364028324780836243e-01 1.971220970153808594e-02 1.377472475195738733e-01
5.458393277341927474e-01 1.834988594055175781e-02 1.216437860860939135e-01
5.554418315147291452e-01 1.956629753112792969e-02 1.775196161310859944e-01
5.652132642715601563e-01 2.520227432250976562e-02 3.992982430640817371e-01
5.751565978336671270e-01 3.772854804992675781e-02 8.058646767275915446e-01
5.852748563109823055e-01 6.037282943725585938e-02 1.447430352889161886e+00
5.955711170141250177e-01 9.724497795104980469e-02 2.401548077075265741e+00
6.060485113903171239e-01 1.534845829010009766e-01 3.767611031316898007e+00
6.167102259757643035e-01 2.354003190994262695e-01 5.668550888652768904e+00
6.275595033647901611e-01 3.506221771240234375e-01 8.253579028061761136e+00
6.385996431960242470e-01 5.082671642303466797e-01 1.170176275293081325e+01
6.498340031559308727e-01 7.190809249877929688e-01 1.622570592816940049e+01
6.612659999999999094e-01 9.956053495407104492e-01 2.207579500142788476e+01
