sample_key,sample_name,condition_code,side_pressure_mpa,axial_pressure_mpa,thickness_um,thickness_mm,n_points,neg_count,poisson_valid_count,q_min,q_max,i_min,i_max,alpha,C,D,score,R_hs,eta,background,powerlaw_amp,porosity_pct,partial_porosity_pct,pore_vol_mm3,partial_pore_vol_mm3,porosity_ratio_vs_global_0_0.1,pore_vol_ratio_vs_global_0_0.1,porosity_ratio_vs_side_group_baseline,pore_vol_ratio_vs_side_group_baseline,output_dir,source_file
1.1_6,TH6-6-1.1,06-1.1,1.1,6.0,720.7,0.7207,450,0,450,0.0002628799999999999,0.7062048,0.022750377655029297,2111378.573616338,1e-06,242.92847141980405,485.8569428396081,-2357.810491258908,4152.85010305038,0.08421052631578947,0.05569986362749967,1.915681098562899e-14,10.989904629929416,8.790580030659353,0.792042426679013,0.6335371028096195,nan,nan,1.0,1.0,D:\OneDrive\0 paper\c Zhang Tao poroelasticity\Data\PSD_parallel_20260306_160522b\job_09_1.1_6\01_1.1_6_TH6-6-1.1,D:\OneDrive\0 paper\c Zhang Tao poroelasticity\Data\1.1_6拼接后_IQ_Normed_OnlyCell_TH6-6-1.1_6_10.5A_12.75m_处理后.dat
