sample_key,sample_name,condition_code,side_pressure_mpa,axial_pressure_mpa,thickness_um,thickness_mm,n_points,neg_count,poisson_valid_count,q_min,q_max,i_min,i_max,alpha,C,D,score,R_hs,eta,background,powerlaw_amp,porosity_pct,partial_porosity_pct,pore_vol_mm3,partial_pore_vol_mm3,porosity_ratio_vs_global_0_0.1,pore_vol_ratio_vs_global_0_0.1,porosity_ratio_vs_side_group_baseline,pore_vol_ratio_vs_side_group_baseline,output_dir,source_file
0_4,TH6-4,04,0.0,4.0,732.3,0.7323,450,9,441,0.0002628799999999999,0.6612659999999999,-0.9606079459190369,2284172.3002973357,1e-06,317.23816442525856,634.4763288505171,-2428.0269170238357,4152.850103050385,0.09216165413533835,0.043240499584099666,1.5467793061469543e-14,11.206465599596124,9.576706150093253,0.8206494758584242,0.7013021913713289,nan,nan,1.0,1.0,D:\OneDrive\0 paper\c Zhang Tao poroelasticity\Data\PSD_parallel_20260306_160522b\job_05_0_4\01_0_4_TH6-4,D:\OneDrive\0 paper\c Zhang Tao poroelasticity\Data\0_4拼接后_IQ_Normed_OnlyCell_TH6-4_6_10.5A_12.75m_处理后.dat
